"ENTIDAD","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
12,"17/04/2020",-59,-27,-52,-63,-45,20
12,"18/04/2020",-63,-30,-60,-59,-26,14
12,"19/04/2020",-65,-34,-63,-64,-26,13
12,"20/04/2020",-57,-29,-48,-57,-44,15
12,"21/04/2020",-58,-30,-49,-57,-47,16
12,"22/04/2020",-59,-28,-48,-56,-47,17
12,"23/04/2020",-61,-31,-52,-60,-48,18
12,"24/04/2020",-64,-34,-58,-66,-45,20
12,"25/04/2020",-66,-33,-63,-62,-28,15
12,"26/04/2020",-69,-37,-65,-68,-28,14
12,"27/04/2020",-60,-33,-53,-59,-46,18
12,"28/04/2020",-59,-30,-49,-58,-47,12
12,"29/04/2020",-56,-21,-46,-55,-47,17
12,"30/04/2020",-52,-15,-46,-55,-46,16
12,"01/05/2020",-65,-32,-58,-68,-54,21
12,"02/05/2020",-64,-29,-61,-62,-28,16
12,"03/05/2020",-67,-36,-64,-67,-26,14
12,"04/05/2020",-58,-31,-50,-58,-46,17
12,"05/05/2020",-59,-30,-51,-58,-50,18
12,"06/05/2020",-58,-26,-49,-55,-47,18
12,"07/05/2020",-60,-29,-52,-60,-48,19
12,"08/05/2020",-62,-30,-57,-65,-45,21
12,"09/05/2020",-61,-22,-59,-57,-26,15
12,"10/05/2020",-61,-25,-60,-64,-17,11
12,"11/05/2020",-60,-34,-54,-61,-47,18
12,"12/05/2020",-58,-30,-51,-56,-47,18
12,"13/05/2020",-57,-24,-45,-52,-47,18
12,"14/05/2020",-57,-24,-49,-56,-47,16
12,"15/05/2020",-58,-24,-53,-60,-43,20
12,"16/05/2020",-61,-25,-59,-57,-25,16
12,"17/05/2020",-66,-32,-62,-65,-24,15
12,"18/05/2020",-56,-26,-48,-56,-43,17
12,"19/05/2020",-57,-27,-48,-56,-46,18
12,"20/05/2020",-57,-24,-46,-54,-46,18
12,"21/05/2020",-59,-28,-50,-57,-47,20
12,"22/05/2020",-63,-32,-57,-64,-43,21
12,"23/05/2020",-64,-31,-60,-62,-24,16
12,"24/05/2020",-67,-36,-62,-68,-23,15
12,"25/05/2020",-59,-31,-50,-60,-45,19
12,"26/05/2020",-60,-31,-50,-58,-46,18
12,"27/05/2020",-59,-28,-49,-55,-46,19
12,"28/05/2020",-61,-30,-53,-58,-46,20
12,"29/05/2020",-61,-28,-56,-63,-43,22
12,"30/05/2020",-62,-26,-59,-60,-21,16
12,"31/05/2020",-66,-32,-62,-66,-17,15
12,"01/06/2020",-56,-26,-48,-56,-41,17
12,"02/06/2020",-58,-28,-48,-56,-44,18
12,"03/06/2020",-57,-26,-47,-54,-44,18
12,"04/06/2020",-59,-29,-51,-56,-44,19
12,"05/06/2020",-62,-31,-56,-63,-41,21
12,"06/06/2020",-64,-31,-59,-60,-21,16
12,"07/06/2020",-66,-35,-61,-67,-17,14
12,"08/06/2020",-58,-30,-50,-58,-41,17
12,"09/06/2020",-58,-31,-51,-57,-43,18
12,"10/06/2020",-57,-27,-47,-54,-43,18
12,"11/06/2020",-60,-29,-50,-57,-43,19
12,"12/06/2020",-61,-27,-53,-63,-40,20
12,"13/06/2020",-60,-24,-56,-57,-17,15
12,"14/06/2020",-63,-30,-59,-63,-13,14
12,"15/06/2020",-52,-21,-43,-53,-38,16
12,"16/06/2020",-52,-20,-43,-51,-41,17
12,"17/06/2020",-53,-19,-42,-49,-41,17
12,"18/06/2020",-56,-25,-48,-52,-42,18
12,"19/06/2020",-59,-28,-53,-58,-38,18
12,"20/06/2020",-58,-22,-56,-53,-14,15
12,"21/06/2020",-60,-25,-57,-61,-5,12
12,"22/06/2020",-57,-30,-48,-55,-41,18
12,"23/06/2020",-57,-29,-49,-53,-42,17
12,"24/06/2020",-56,-25,-47,-50,-42,17
12,"25/06/2020",-63,-36,-56,-57,-44,20
12,"26/06/2020",-59,-27,-52,-58,-38,19
12,"27/06/2020",-59,-26,-55,-55,-16,15
12,"28/06/2020",-61,-29,-56,-60,-10,13
12,"29/06/2020",-51,-21,-42,-51,-37,15
12,"30/06/2020",-49,-17,-39,-45,-38,15
12,"01/07/2020",-46,-12,-36,-41,-37,15
12,"02/07/2020",-48,-17,-39,-43,-38,16
12,"03/07/2020",-52,-22,-46,-52,-36,17
12,"04/07/2020",-51,-19,-47,-46,-11,12
12,"05/07/2020",-54,-25,-47,-52,-7,12
12,"06/07/2020",-45,-21,-35,-42,-36,14
12,"07/07/2020",-48,-23,-40,-42,-39,15
12,"08/07/2020",-46,-18,-35,-41,-38,15
12,"09/07/2020",-46,-20,-35,-41,-37,15
12,"10/07/2020",-50,-22,-39,-48,-34,16
12,"11/07/2020",-52,-23,-47,-44,-12,13
12,"12/07/2020",-51,-24,-43,-48,-5,12
12,"13/07/2020",-43,-19,-30,-40,-35,14
12,"14/07/2020",-39,-13,-27,-37,-37,13
13,"15/02/2020",5,4,12,-8,5,-1
13,"16/02/2020",8,5,10,-2,3,-1
13,"17/02/2020",1,1,3,-5,17,-3
13,"18/02/2020",0,-2,2,-8,8,-2
13,"19/02/2020",-1,-2,1,-11,6,-1
13,"20/02/2020",0,-2,-3,-9,6,-2
13,"21/02/2020",-3,-4,-2,-7,16,-2
13,"22/02/2020",-1,0,10,-13,7,0
13,"23/02/2020",1,-1,6,-6,2,-1
13,"24/02/2020",-3,-3,2,-10,17,-3
13,"25/02/2020",-2,-3,5,-11,8,-2
13,"26/02/2020",-4,-6,-1,-13,5,-1
13,"27/02/2020",0,-1,2,-10,6,-2
13,"28/02/2020",3,3,7,-3,17,-3
13,"29/02/2020",6,8,13,-8,7,-1
13,"01/03/2020",9,7,13,-2,3,-2
13,"02/03/2020",1,2,4,-8,18,-3
13,"03/03/2020",1,1,3,-10,8,-2
13,"04/03/2020",1,1,5,-9,7,-1
13,"05/03/2020",1,1,-1,-9,7,-2
13,"06/03/2020",-4,-4,-1,-7,16,-2
13,"07/03/2020",0,0,5,-9,7,0
13,"08/03/2020",6,2,10,-12,2,0
13,"09/03/2020",-6,-5,-6,-17,-12,5
13,"10/03/2020",-1,-2,2,-6,8,-2
13,"11/03/2020",-1,-2,1,-9,6,-1
13,"12/03/2020",1,-1,4,-9,5,-2
13,"13/03/2020",4,4,8,-4,5,-1
13,"14/03/2020",6,11,19,-3,6,-2
13,"15/03/2020",16,13,25,-15,1,-1
13,"16/03/2020",5,10,-5,-10,-41,9
13,"17/03/2020",-1,6,0,-6,4,-2
13,"18/03/2020",-4,3,-4,-15,1,1
13,"19/03/2020",-5,5,-5,-19,-2,2
13,"20/03/2020",-14,1,-8,-24,1,4
13,"21/03/2020",-23,-6,-20,-38,-2,7
13,"22/03/2020",-28,-14,-27,-43,-7,7
13,"23/03/2020",-24,-14,-24,-43,-29,11
13,"24/03/2020",-26,-15,-25,-46,-37,13
13,"25/03/2020",-29,-16,-28,-48,-39,15
13,"26/03/2020",-30,-17,-31,-50,-40,15
13,"27/03/2020",-31,-16,-28,-53,-32,16
13,"28/03/2020",-33,-14,-27,-49,-10,11
13,"29/03/2020",-37,-19,-37,-53,-14,11
13,"30/03/2020",-27,-15,-28,-50,-35,14
13,"31/03/2020",-27,-15,-28,-52,-42,15
13,"01/04/2020",-29,-15,-29,-52,-45,17
13,"02/04/2020",-38,-15,-36,-53,-46,17
13,"03/04/2020",-48,-14,-35,-55,-39,19
13,"04/04/2020",-48,-12,-32,-51,-17,14
13,"05/04/2020",-53,-18,-37,-55,-19,12
13,"06/04/2020",-43,-12,-30,-52,-44,17
13,"07/04/2020",-40,-15,-27,-52,-50,17
13,"08/04/2020",-39,-12,-29,-48,-51,17
13,"09/04/2020",-42,-7,-29,-52,-59,19
13,"10/04/2020",-59,-22,-43,-66,-68,26
13,"11/04/2020",-57,-22,-38,-61,-41,17
13,"12/04/2020",-55,-25,-44,-52,-23,12
13,"13/04/2020",-42,-16,-31,-52,-43,17
13,"14/04/2020",-42,-17,-30,-53,-49,18
13,"15/04/2020",-39,-11,-31,-51,-49,19
13,"16/04/2020",-40,-14,-35,-54,-49,19
13,"17/04/2020",-43,-17,-35,-57,-42,21
13,"18/04/2020",-49,-22,-38,-53,-18,14
13,"19/04/2020",-50,-24,-41,-54,-17,11
13,"20/04/2020",-43,-20,-35,-52,-41,17
13,"21/04/2020",-45,-24,-41,-55,-48,19
13,"22/04/2020",-46,-25,-44,-55,-49,20
13,"23/04/2020",-47,-23,-44,-58,-49,20
13,"24/04/2020",-50,-25,-44,-58,-42,22
13,"25/04/2020",-52,-25,-45,-56,-19,16
13,"26/04/2020",-54,-28,-48,-58,-18,13
13,"27/04/2020",-45,-23,-40,-55,-42,19
13,"28/04/2020",-45,-24,-40,-54,-48,14
13,"29/04/2020",-44,-17,-38,-53,-48,20
13,"30/04/2020",-37,-5,-34,-52,-48,18
13,"01/05/2020",-53,-22,-46,-62,-55,26
13,"02/05/2020",-51,-19,-40,-56,-22,16
13,"03/05/2020",-56,-28,-50,-57,-18,13
13,"04/05/2020",-50,-24,-42,-55,-43,20
13,"05/05/2020",-51,-27,-43,-56,-51,21
13,"06/05/2020",-52,-26,-44,-56,-50,22
13,"07/05/2020",-52,-26,-49,-58,-51,22
13,"08/05/2020",-53,-25,-46,-59,-43,24
13,"09/05/2020",-54,-22,-46,-54,-20,17
13,"10/05/2020",-56,-26,-50,-56,-8,11
13,"11/05/2020",-52,-27,-47,-56,-44,21
13,"12/05/2020",-50,-25,-44,-55,-49,20
13,"13/05/2020",-51,-25,-47,-56,-49,22
13,"14/05/2020",-50,-22,-46,-58,-49,21
13,"15/05/2020",-50,-20,-42,-57,-42,23
13,"16/05/2020",-53,-20,-44,-54,-17,17
13,"17/05/2020",-58,-29,-54,-57,-15,14
13,"18/05/2020",-49,-23,-45,-54,-42,20
13,"19/05/2020",-48,-21,-43,-54,-48,20
13,"20/05/2020",-50,-21,-44,-54,-48,22
13,"21/05/2020",-52,-22,-46,-57,-49,22
13,"22/05/2020",-54,-22,-45,-60,-40,23
13,"23/05/2020",-56,-22,-45,-55,-14,16
13,"24/05/2020",-60,-29,-51,-58,-11,14
13,"25/05/2020",-50,-21,-43,-55,-41,20
13,"26/05/2020",-50,-23,-44,-56,-46,20
13,"27/05/2020",-52,-26,-48,-58,-47,21
13,"28/05/2020",-51,-23,-47,-59,-47,21
13,"29/05/2020",-50,-17,-40,-57,-38,22
13,"30/05/2020",-51,-14,-39,-52,-8,15
13,"31/05/2020",-56,-22,-47,-53,-2,13
13,"01/06/2020",-45,-16,-38,-53,-36,18
13,"02/06/2020",-45,-16,-38,-53,-43,19
13,"03/06/2020",-46,-17,-40,-54,-43,20
13,"04/06/2020",-47,-17,-40,-53,-43,20
13,"05/06/2020",-48,-16,-39,-56,-35,21
13,"06/06/2020",-51,-16,-38,-52,-6,15
13,"07/06/2020",-55,-23,-46,-54,-1,13
13,"08/06/2020",-48,-20,-42,-52,-35,18
13,"09/06/2020",-45,-17,-40,-54,-41,18
13,"10/06/2020",-43,-14,-39,-54,-41,19
13,"11/06/2020",-46,-16,-44,-56,-43,20
13,"12/06/2020",-46,-13,-40,-57,-34,21
13,"13/06/2020",-47,-11,-37,-51,-2,14
13,"14/06/2020",-51,-18,-42,-52,5,12
13,"15/06/2020",-40,-9,-32,-50,-32,17
13,"16/06/2020",-39,-9,-33,-49,-39,18
13,"17/06/2020",-41,-11,-36,-51,-40,18
13,"18/06/2020",-43,-13,-40,-50,-41,18
13,"19/06/2020",-44,-13,-36,-53,-32,17
13,"20/06/2020",-44,-8,-34,-45,0,12
13,"21/06/2020",-49,-16,-41,-48,14,8
13,"22/06/2020",-45,-18,-41,-51,-35,17
13,"23/06/2020",-43,-18,-39,-50,-41,18
13,"24/06/2020",-42,-14,-38,-51,-40,18
13,"25/06/2020",-44,-16,-44,-52,-41,19
13,"26/06/2020",-45,-15,-38,-53,-32,19
13,"27/06/2020",-46,-13,-33,-48,-2,13
13,"28/06/2020",-51,-20,-40,-49,5,11
13,"29/06/2020",-39,-11,-34,-47,-32,16
13,"30/06/2020",-35,-8,-32,-45,-38,16
13,"01/07/2020",-36,-8,-32,-47,-39,17
13,"02/07/2020",-37,-7,-34,-46,-40,16
13,"03/07/2020",-40,-9,-34,-49,-31,18
13,"04/07/2020",-42,-9,-31,-46,0,12
13,"05/07/2020",-47,-18,-40,-45,6,10
13,"06/07/2020",-38,-13,-34,-46,-32,16
13,"07/07/2020",-36,-13,-36,-45,-39,16
13,"08/07/2020",-37,-15,-37,-48,-39,17
13,"09/07/2020",-38,-15,-40,-45,-40,16
13,"10/07/2020",-38,-10,-33,-47,-30,17
13,"11/07/2020",-40,-11,-34,-43,1,11
13,"12/07/2020",-43,-16,-34,-43,8,9
13,"13/07/2020",-35,-12,-33,-43,-32,15
13,"14/07/2020",-32,-10,-39,-44,-39,15
14,"15/02/2020",9,7,18,12,4,-2
14,"16/02/2020",6,5,10,5,2,-1
14,"17/02/2020",1,1,5,6,13,-2
14,"18/02/2020",0,-1,5,5,5,-1
14,"19/02/2020",1,-1,4,5,4,-1
14,"20/02/2020",1,0,7,5,4,-1
14,"21/02/2020",2,1,5,6,7,-1
14,"22/02/2020",1,1,11,4,4,-1
14,"23/02/2020",0,1,6,2,1,0
14,"24/02/2020",-3,-1,5,4,13,-2
14,"25/02/2020",-3,-1,8,4,4,-1
14,"26/02/2020",-2,-2,11,4,4,-1
14,"27/02/2020",1,1,6,4,4,-1
14,"28/02/2020",3,7,6,6,7,-2
14,"29/02/2020",6,10,8,7,5,-2
14,"01/03/2020",6,8,4,4,3,-1
14,"02/03/2020",0,4,2,5,14,-2
14,"03/03/2020",0,2,3,5,5,-1
14,"04/03/2020",1,3,5,6,5,-1
14,"05/03/2020",1,4,6,5,5,-1
14,"06/03/2020",-1,3,5,5,8,-1
14,"07/03/2020",2,4,9,6,5,-1
14,"08/03/2020",3,4,15,4,3,0
14,"09/03/2020",-14,-10,-10,-12,-14,7
14,"10/03/2020",-2,1,4,7,5,-2
14,"11/03/2020",-1,0,5,6,5,-1
14,"12/03/2020",1,4,7,7,5,-1
14,"13/03/2020",1,10,4,10,1,-1
14,"14/03/2020",1,11,9,10,2,-2
14,"15/03/2020",-4,5,5,-5,0,-1
14,"16/03/2020",-17,-1,-6,-18,-57,13
14,"17/03/2020",-11,2,-13,-7,-13,4
14,"18/03/2020",-15,-1,-18,-17,-18,8
14,"19/03/2020",-21,-2,-20,-26,-22,10
14,"20/03/2020",-28,-4,-26,-32,-22,12
14,"21/03/2020",-40,-7,-37,-36,-14,12
14,"22/03/2020",-53,-26,-50,-47,-22,13
14,"23/03/2020",-46,-26,-42,-49,-40,18
14,"24/03/2020",-48,-27,-44,-51,-47,20
14,"25/03/2020",-45,-25,-41,-52,-45,19
14,"26/03/2020",-39,-21,-37,-50,-38,17
14,"27/03/2020",-40,-18,-36,-51,-35,18
14,"28/03/2020",-39,-15,-36,-48,-17,12
14,"29/03/2020",-46,-22,-46,-55,-19,12
14,"30/03/2020",-33,-16,-35,-47,-30,14
14,"31/03/2020",-34,-15,-37,-47,-37,15
14,"01/04/2020",-35,-16,-38,-50,-39,16
14,"02/04/2020",-45,-12,-39,-53,-43,19
14,"03/04/2020",-54,-8,-39,-55,-41,20
14,"04/04/2020",-55,-8,-42,-52,-27,15
14,"05/04/2020",-62,-20,-52,-59,-28,14
14,"06/04/2020",-53,-15,-40,-56,-45,19
14,"07/04/2020",-51,-17,-40,-56,-50,19
14,"08/04/2020",-49,-13,-38,-55,-51,19
14,"09/04/2020",-59,-16,-43,-62,-66,24
14,"10/04/2020",-71,-29,-52,-73,-74,30
14,"11/04/2020",-64,-24,-49,-66,-51,19
14,"12/04/2020",-63,-29,-56,-63,-30,14
14,"13/04/2020",-51,-18,-41,-56,-42,18
14,"14/04/2020",-51,-17,-41,-56,-47,19
14,"15/04/2020",-48,-13,-39,-55,-46,19
14,"16/04/2020",-48,-14,-39,-58,-47,20
14,"17/04/2020",-50,-13,-40,-58,-43,21
14,"18/04/2020",-54,-16,-43,-56,-25,14
14,"19/04/2020",-59,-25,-53,-62,-24,13
14,"20/04/2020",-54,-25,-46,-59,-39,19
14,"21/04/2020",-55,-27,-49,-59,-46,20
14,"22/04/2020",-55,-27,-49,-60,-45,20
14,"23/04/2020",-55,-26,-48,-61,-46,21
14,"24/04/2020",-55,-23,-47,-62,-41,22
14,"25/04/2020",-57,-20,-48,-59,-26,15
14,"26/04/2020",-61,-29,-57,-65,-25,14
14,"27/04/2020",-53,-25,-46,-60,-39,19
14,"28/04/2020",-52,-23,-45,-59,-44,14
14,"29/04/2020",-49,-18,-42,-58,-43,19
14,"30/04/2020",-43,-8,-41,-55,-43,18
14,"01/05/2020",-57,-16,-47,-65,-62,26
14,"02/05/2020",-53,-14,-43,-57,-29,15
14,"03/05/2020",-58,-24,-53,-61,-22,12
14,"04/05/2020",-48,-18,-42,-55,-37,17
14,"05/05/2020",-49,-20,-43,-55,-44,19
14,"06/05/2020",-48,-19,-42,-54,-42,18
14,"07/05/2020",-48,-16,-42,-56,-42,19
14,"08/05/2020",-48,-12,-40,-55,-38,20
14,"09/05/2020",-47,-4,-37,-50,-20,12
14,"10/05/2020",-51,-15,-49,-58,-6,7
14,"11/05/2020",-49,-20,-42,-55,-35,17
14,"12/05/2020",-48,-19,-40,-54,-40,18
14,"13/05/2020",-47,-18,-41,-54,-40,18
14,"14/05/2020",-46,-14,-39,-54,-40,18
14,"15/05/2020",-44,-6,-36,-53,-36,18
14,"16/05/2020",-46,-5,-38,-49,-19,12
14,"17/05/2020",-52,-16,-47,-57,-15,11
14,"18/05/2020",-43,-13,-38,-52,-31,15
14,"19/05/2020",-44,-14,-36,-51,-38,16
14,"20/05/2020",-43,-12,-35,-50,-37,17
14,"21/05/2020",-44,-12,-34,-51,-38,18
14,"22/05/2020",-44,-9,-34,-51,-32,17
14,"23/05/2020",-46,-6,-34,-48,-15,11
14,"24/05/2020",-50,-15,-42,-53,-12,10
14,"25/05/2020",-43,-13,-35,-49,-31,15
14,"26/05/2020",-44,-14,-35,-49,-36,16
14,"27/05/2020",-43,-14,-34,-49,-35,16
14,"28/05/2020",-42,-10,-33,-49,-35,16
14,"29/05/2020",-41,-4,-32,-49,-31,16
14,"30/05/2020",-42,-1,-31,-44,-10,9
14,"31/05/2020",-46,-8,-39,-50,-4,8
14,"01/06/2020",-39,-9,-36,-44,-27,13
14,"02/06/2020",-39,-9,-33,-41,-33,14
14,"03/06/2020",-38,-9,-31,-43,-33,14
14,"04/06/2020",-39,-8,-30,-43,-33,15
14,"05/06/2020",-39,-3,-32,-45,-29,15
14,"06/06/2020",-41,-3,-33,-42,-10,9
14,"07/06/2020",-45,-11,-39,-49,-6,9
14,"08/06/2020",-39,-10,-34,-44,-26,13
14,"09/06/2020",-41,-14,-38,-46,-33,15
14,"10/06/2020",-38,-11,-33,-44,-32,14
14,"11/06/2020",-37,-9,-31,-46,-32,15
14,"12/06/2020",-36,-3,-30,-44,-28,14
14,"13/06/2020",-37,0,-28,-40,-7,9
14,"14/06/2020",-43,-12,-40,-48,-3,9
14,"15/06/2020",-34,-6,-34,-41,-25,12
14,"16/06/2020",-32,-3,-28,-40,-31,13
14,"17/06/2020",-32,-7,-28,-41,-31,13
14,"18/06/2020",-33,-7,-29,-41,-32,14
14,"19/06/2020",-32,-3,-29,-40,-27,12
14,"20/06/2020",-33,3,-26,-36,-7,8
14,"21/06/2020",-40,-8,-38,-44,8,5
14,"22/06/2020",-35,-14,-36,-41,-28,12
14,"23/06/2020",-33,-9,-30,-40,-33,13
14,"24/06/2020",-33,-11,-30,-41,-32,13
14,"25/06/2020",-34,-10,-31,-43,-32,14
14,"26/06/2020",-33,-6,-30,-42,-28,14
14,"27/06/2020",-35,-3,-24,-38,-9,8
14,"28/06/2020",-39,-12,-30,-43,-2,7
14,"29/06/2020",-31,-8,-30,-40,-25,11
14,"30/06/2020",-29,-5,-31,-39,-31,12
14,"01/07/2020",-28,-5,-31,-38,-32,12
14,"02/07/2020",-28,-4,-28,-39,-32,13
14,"03/07/2020",-28,-1,-26,-41,-28,12
14,"04/07/2020",-32,-1,-24,-39,-9,7
14,"05/07/2020",-37,-10,-28,-42,-4,6
14,"06/07/2020",-30,-8,-31,-41,-26,11
14,"07/07/2020",-30,-7,-28,-42,-33,12
14,"08/07/2020",-32,-11,-33,-44,-32,13
14,"09/07/2020",-32,-9,-32,-42,-32,13
14,"10/07/2020",-30,-3,-27,-38,-28,12
14,"11/07/2020",-35,-4,-27,-35,-9,7
14,"12/07/2020",-41,-15,-35,-41,-5,7
14,"13/07/2020",-32,-10,-31,-38,-27,11
14,"14/07/2020",-29,-8,-28,-39,-33,11
9,"15/02/2020",6,4,5,4,3,-1
9,"16/02/2020",9,6,7,7,2,-1
9,"17/02/2020",2,2,2,4,9,-2
9,"18/02/2020",1,0,2,2,7,-1
9,"19/02/2020",0,0,4,2,5,-1
9,"20/02/2020",0,-1,2,3,6,-1
9,"21/02/2020",0,0,3,4,10,-1
9,"22/02/2020",3,1,15,6,3,0
9,"23/02/2020",6,3,12,12,1,-1
9,"24/02/2020",-1,-2,2,2,9,-2
9,"25/02/2020",0,-1,4,0,5,-1
9,"26/02/2020",-1,0,7,1,6,-1
9,"27/02/2020",1,1,3,2,6,-1
9,"28/02/2020",3,8,6,6,10,-2
9,"29/02/2020",5,9,11,6,5,-1
9,"01/03/2020",6,10,10,11,2,-1
9,"02/03/2020",2,7,1,5,9,-2
9,"03/03/2020",3,5,3,2,7,-1
9,"04/03/2020",0,5,3,3,6,-1
9,"05/03/2020",1,2,2,3,6,-1
9,"06/03/2020",-1,2,1,3,10,-1
9,"07/03/2020",0,2,8,2,6,0
9,"08/03/2020",4,4,24,9,4,-1
9,"09/03/2020",-17,-11,-16,-24,-25,10
9,"10/03/2020",-1,2,3,3,8,-1
9,"11/03/2020",-1,2,3,1,6,-1
9,"12/03/2020",1,3,3,2,6,-1
9,"13/03/2020",0,7,1,3,5,0
9,"14/03/2020",-3,7,-3,0,3,-1
9,"15/03/2020",-4,2,-5,-2,1,-1
9,"16/03/2020",-23,-2,-22,-44,-63,15
9,"17/03/2020",-10,4,-12,-13,-6,3
9,"18/03/2020",-16,1,-17,-20,-13,8
9,"19/03/2020",-22,-3,-23,-25,-17,9
9,"20/03/2020",-27,-3,-25,-28,-17,11
9,"21/03/2020",-35,-9,-38,-31,-8,10
9,"22/03/2020",-37,-12,-41,-32,-9,8
9,"23/03/2020",-35,-16,-34,-39,-33,15
9,"24/03/2020",-39,-17,-38,-44,-40,17
9,"25/03/2020",-42,-19,-41,-47,-42,19
9,"26/03/2020",-44,-21,-43,-49,-44,20
9,"27/03/2020",-47,-20,-43,-50,-42,22
9,"28/03/2020",-47,-17,-47,-44,-20,14
9,"29/03/2020",-49,-21,-55,-46,-21,12
9,"30/03/2020",-43,-20,-43,-51,-46,19
9,"31/03/2020",-44,-18,-45,-53,-50,21
9,"01/04/2020",-48,-15,-49,-56,-53,22
9,"02/04/2020",-59,-17,-53,-57,-55,24
9,"03/04/2020",-67,-16,-53,-57,-53,26
9,"04/04/2020",-67,-16,-57,-52,-33,18
9,"05/04/2020",-69,-22,-61,-53,-32,14
9,"06/04/2020",-65,-23,-51,-59,-58,24
9,"07/04/2020",-63,-25,-53,-62,-61,25
9,"08/04/2020",-63,-23,-54,-61,-61,25
9,"09/04/2020",-70,-29,-62,-69,-73,29
9,"10/04/2020",-78,-40,-68,-76,-78,35
9,"11/04/2020",-74,-36,-67,-67,-52,22
9,"12/04/2020",-70,-36,-67,-59,-36,14
9,"13/04/2020",-63,-28,-54,-61,-58,24
9,"14/04/2020",-63,-26,-54,-62,-59,25
9,"15/04/2020",-61,-22,-54,-61,-59,26
9,"16/04/2020",-63,-25,-56,-63,-60,27
9,"17/04/2020",-65,-26,-57,-62,-57,29
9,"18/04/2020",-67,-30,-62,-58,-35,19
9,"19/04/2020",-67,-32,-65,-56,-31,14
9,"20/04/2020",-64,-31,-55,-62,-57,24
9,"21/04/2020",-66,-34,-61,-65,-59,26
9,"22/04/2020",-67,-33,-61,-65,-60,27
9,"23/04/2020",-70,-38,-63,-67,-61,29
9,"24/04/2020",-71,-36,-64,-66,-58,30
9,"25/04/2020",-70,-35,-66,-61,-38,21
9,"26/04/2020",-69,-36,-68,-59,-34,16
9,"27/04/2020",-67,-35,-59,-65,-59,26
9,"28/04/2020",-67,-35,-61,-66,-61,22
9,"29/04/2020",-66,-29,-61,-65,-61,28
9,"30/04/2020",-61,-23,-61,-62,-60,26
9,"01/05/2020",-72,-31,-66,-72,-72,34
9,"02/05/2020",-68,-28,-63,-60,-40,21
9,"03/05/2020",-68,-33,-67,-59,-33,15
9,"04/05/2020",-66,-30,-59,-64,-60,26
9,"05/05/2020",-68,-34,-64,-67,-64,28
9,"06/05/2020",-69,-35,-64,-67,-63,29
9,"07/05/2020",-69,-35,-64,-68,-64,30
9,"08/05/2020",-70,-36,-65,-67,-61,32
9,"09/05/2020",-69,-33,-68,-61,-41,22
9,"10/05/2020",-67,-37,-70,-60,-29,15
9,"11/05/2020",-69,-39,-64,-66,-61,27
9,"12/05/2020",-67,-35,-62,-67,-62,28
9,"13/05/2020",-67,-34,-62,-67,-62,29
9,"14/05/2020",-67,-33,-63,-66,-62,29
9,"15/05/2020",-66,-28,-62,-64,-59,30
9,"16/05/2020",-66,-28,-64,-58,-37,21
9,"17/05/2020",-67,-33,-67,-58,-31,16
9,"18/05/2020",-65,-31,-60,-63,-59,26
9,"19/05/2020",-66,-31,-61,-65,-61,28
9,"20/05/2020",-68,-30,-60,-65,-61,28
9,"21/05/2020",-70,-32,-62,-65,-62,29
9,"22/05/2020",-71,-31,-63,-64,-57,30
9,"23/05/2020",-70,-29,-64,-58,-34,21
9,"24/05/2020",-70,-34,-66,-57,-28,16
9,"25/05/2020",-67,-29,-58,-62,-58,26
9,"26/05/2020",-68,-31,-60,-65,-59,27
9,"27/05/2020",-69,-33,-61,-65,-59,28
9,"28/05/2020",-69,-32,-62,-65,-60,28
9,"29/05/2020",-68,-24,-60,-62,-55,29
9,"30/05/2020",-66,-22,-62,-55,-27,19
9,"31/05/2020",-68,-28,-67,-54,-21,14
9,"01/06/2020",-64,-20,-55,-59,-54,24
9,"02/06/2020",-65,-23,-56,-61,-57,26
9,"03/06/2020",-66,-25,-56,-61,-57,27
9,"04/06/2020",-67,-26,-57,-61,-57,27
9,"05/06/2020",-67,-24,-58,-61,-53,28
9,"06/06/2020",-66,-23,-60,-54,-27,19
9,"07/06/2020",-68,-30,-64,-54,-21,15
9,"08/06/2020",-65,-29,-57,-59,-54,24
9,"09/06/2020",-65,-29,-58,-62,-56,26
9,"10/06/2020",-63,-25,-54,-60,-55,26
9,"11/06/2020",-64,-26,-56,-61,-56,26
9,"12/06/2020",-65,-22,-55,-59,-51,27
9,"13/06/2020",-63,-19,-55,-52,-22,18
9,"14/06/2020",-64,-25,-57,-51,-14,13
9,"15/06/2020",-58,-19,-47,-55,-51,23
9,"16/06/2020",-59,-19,-48,-57,-53,24
9,"17/06/2020",-60,-19,-48,-57,-53,25
9,"18/06/2020",-61,-21,-50,-58,-54,25
9,"19/06/2020",-63,-19,-51,-56,-50,24
9,"20/06/2020",-62,-19,-55,-50,-20,17
9,"21/06/2020",-63,-25,-59,-49,-7,11
9,"22/06/2020",-62,-28,-55,-57,-54,23
9,"23/06/2020",-62,-27,-51,-59,-54,24
9,"24/06/2020",-61,-23,-52,-57,-53,25
9,"25/06/2020",-61,-23,-53,-57,-53,25
9,"26/06/2020",-62,-20,-50,-56,-49,26
9,"27/06/2020",-62,-19,-51,-49,-20,16
