"ENTIDAD","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"21","2020-04-15",-49,-11,-35,-39,-51,19
"21","2020-04-16",-50,-13,-38,-41,-51,20
"21","2020-04-17",-53,-16,-41,-44,-48,22
"21","2020-04-18",-57,-20,-44,-40,-26,15
"21","2020-04-19",-61,-28,-52,-46,-23,13
"21","2020-04-20",-54,-26,-42,-45,-49,20
"21","2020-04-21",-56,-25,-42,-45,-51,20
"21","2020-04-22",-56,-26,-43,-45,-51,21
"21","2020-04-23",-57,-26,-46,-47,-51,21
"21","2020-04-24",-59,-26,-48,-49,-48,23
"21","2020-04-25",-59,-24,-49,-44,-27,16
"21","2020-04-26",-62,-28,-55,-47,-24,13
"21","2020-04-27",-55,-26,-44,-46,-49,21
"21","2020-04-28",-56,-26,-43,-45,-50,15
"21","2020-04-29",-53,-20,-42,-44,-50,20
"21","2020-04-30",-44,-7,-39,-40,-49,18
"21","2020-05-01",-59,-20,-50,-51,-59,25
"21","2020-05-02",-55,-16,-46,-42,-28,16
"21","2020-05-03",-60,-25,-53,-46,-20,12
"21","2020-05-04",-51,-19,-42,-44,-49,19
"21","2020-05-05",-55,-21,-43,-43,-53,21
"21","2020-05-06",-54,-23,-45,-45,-50,21
"21","2020-05-07",-55,-21,-47,-46,-50,22
"21","2020-05-08",-55,-18,-46,-46,-46,22
"21","2020-05-09",-53,-10,-45,-38,-23,15
"21","2020-05-10",-55,-18,-52,-41,-8,9
"21","2020-05-11",-56,-26,-46,-45,-48,20
"21","2020-05-12",-56,-24,-44,-44,-49,20
"21","2020-05-13",-54,-23,-44,-44,-49,21
"21","2020-05-14",-53,-18,-44,-44,-49,21
"21","2020-05-15",-52,-13,-44,-43,-44,21
"21","2020-05-16",-56,-16,-47,-39,-23,16
"21","2020-05-17",-61,-26,-55,-45,-18,13
"21","2020-05-18",-49,-18,-43,-42,-46,19
"21","2020-05-19",-52,-18,-41,-40,-47,19
"21","2020-05-20",-52,-18,-41,-39,-47,20
"21","2020-05-21",-53,-18,-43,-41,-47,21
"21","2020-05-22",-56,-18,-45,-44,-43,21
"21","2020-05-23",-59,-19,-46,-38,-21,16
"21","2020-05-24",-62,-26,-52,-42,-16,13
"21","2020-05-25",-51,-18,-41,-40,-45,19
"21","2020-05-26",-53,-20,-41,-41,-46,19
"21","2020-05-27",-53,-20,-42,-41,-45,20
"21","2020-05-28",-53,-19,-45,-42,-46,21
"21","2020-05-29",-52,-11,-43,-41,-41,21
"21","2020-05-30",-55,-13,-44,-35,-15,15
"21","2020-05-31",-58,-21,-51,-40,-9,12
"21","2020-06-01",-47,-12,-40,-38,-41,18
"21","2020-06-02",-50,-15,-39,-37,-43,19
"21","2020-06-03",-50,-16,-40,-38,-43,19
"21","2020-06-04",-51,-15,-41,-39,-43,20
"21","2020-06-05",-53,-14,-42,-41,-39,20
"21","2020-06-06",-56,-16,-44,-36,-15,15
"21","2020-06-07",-59,-23,-50,-41,-9,13
"21","2020-06-08",-50,-18,-42,-40,-40,18
"21","2020-06-09",-53,-20,-43,-41,-42,19
"21","2020-06-10",-50,-16,-40,-39,-41,18
"21","2020-06-11",-50,-15,-41,-41,-42,20
"21","2020-06-12",-51,-12,-40,-42,-37,20
"21","2020-06-13",-53,-13,-40,-36,-11,14
"21","2020-06-14",-57,-21,-47,-41,-5,12
"21","2020-06-15",-41,-7,-35,-37,-38,17
"21","2020-06-16",-43,-8,-33,-36,-39,17
"21","2020-06-17",-45,-11,-35,-38,-40,18
"21","2020-06-18",-46,-11,-35,-38,-40,18
"21","2020-06-19",-48,-9,-36,-38,-36,17
"21","2020-06-20",-47,-5,-35,-32,-8,13
"21","2020-06-21",-51,-13,-43,-36,6,9
"21","2020-06-22",-46,-15,-38,-38,-40,17
"21","2020-06-23",-50,-18,-39,-39,-41,18
"21","2020-06-24",-48,-16,-40,-40,-41,18
"21","2020-06-25",-50,-17,-43,-41,-42,19
"21","2020-06-26",-50,-11,-38,-40,-37,19
"21","2020-06-27",-49,-8,-36,-33,-10,13
"21","2020-06-28",-53,-17,-42,-38,-3,11
"21","2020-06-29",-44,-12,-38,-38,-39,16
"21","2020-06-30",-42,-7,-37,-36,-39,16
"21","2020-07-01",-42,-7,-38,-37,-40,16
"21","2020-07-02",-43,-5,-36,-36,-40,17
"21","2020-07-03",-47,-8,-40,-39,-37,18
"21","2020-07-04",-47,-5,-37,-33,-9,12
"21","2020-07-05",-52,-16,-48,-40,-5,11
"21","2020-07-06",-45,-14,-42,-40,-40,17
"21","2020-07-07",-45,-10,-37,-37,-41,17
"21","2020-07-08",-45,-12,-37,-38,-40,17
"21","2020-07-09",-48,-15,-41,-40,-41,18
"21","2020-07-10",-48,-10,-39,-40,-36,18
"21","2020-07-11",-49,-8,-39,-35,-10,13
"21","2020-07-12",-52,-16,-46,-39,-4,11
"21","2020-07-13",-44,-12,-38,-38,-39,16
"21","2020-07-14",-45,-11,-39,-37,-41,17
"21","2020-07-15",-39,-2,-35,-35,-39,16
"21","2020-07-16",-41,-2,-35,-35,-39,16
"21","2020-07-17",-45,-5,-38,-38,-36,18
"21","2020-07-18",-45,-3,-37,-31,-9,12
"21","2020-07-19",-50,-12,-44,-35,-4,10
"21","2020-07-20",-44,-13,-42,-38,-40,17
"21","2020-07-21",-44,-9,-37,-37,-41,17
"22","2020-02-15",5,6,6,10,4,-2
"22","2020-02-16",7,7,5,11,2,-2
"22","2020-02-17",1,4,5,11,9,-2
"22","2020-02-18",-1,2,6,10,7,-2
"22","2020-02-19",0,2,3,9,7,-2
"22","2020-02-20",0,-1,3,9,6,-2
"22","2020-02-21",-2,1,-4,9,8,-1
"22","2020-02-22",-1,1,5,8,5,-1
"22","2020-02-23",3,2,5,9,3,-1
"22","2020-02-24",-3,1,4,7,6,-1
"22","2020-02-25",-3,0,7,9,8,-1
"22","2020-02-26",-3,0,9,10,7,-2
"22","2020-02-27",0,1,0,12,7,-1
"22","2020-02-28",3,10,1,11,9,-2
"22","2020-02-29",5,11,5,14,7,-2
"22","2020-03-01",7,11,5,14,5,-2
"22","2020-03-02",0,7,4,12,10,-2
"22","2020-03-03",0,6,4,13,8,-1
"22","2020-03-04",0,5,3,12,8,-2
"22","2020-03-05",2,2,2,14,8,-1
"22","2020-03-06",-1,2,-7,11,9,-1
"22","2020-03-07",0,4,2,12,7,-1
"22","2020-03-08",5,5,10,9,5,-1
"22","2020-03-09",-13,-8,-8,-4,-18,8
"22","2020-03-10",-2,3,4,15,8,-2
"22","2020-03-11",-1,2,4,13,8,-2
"22","2020-03-12",1,4,3,14,7,-2
"22","2020-03-13",-2,6,-9,12,3,0
"22","2020-03-14",0,9,-4,19,4,-2
"22","2020-03-15",2,9,5,3,3,-2
"22","2020-03-16",-13,3,-8,-15,-63,16
"22","2020-03-17",-7,11,-3,11,-5,2
"22","2020-03-18",-15,1,-17,-5,-18,8
"22","2020-03-19",-20,-3,-20,-10,-20,10
"22","2020-03-20",-26,-2,-27,-16,-20,13
"22","2020-03-21",-33,-4,-35,-15,-7,10
"22","2020-03-22",-41,-15,-43,-22,-13,9
"22","2020-03-23",-32,-15,-29,-20,-28,14
"22","2020-03-24",-35,-15,-29,-23,-33,16
"22","2020-03-25",-36,-17,-33,-24,-34,16
"22","2020-03-26",-37,-18,-33,-25,-35,18
"22","2020-03-27",-38,-13,-36,-30,-34,19
"22","2020-03-28",-39,-11,-41,-25,-17,13
"22","2020-03-29",-45,-20,-48,-34,-20,11
"22","2020-03-30",-35,-17,-32,-29,-36,17
"22","2020-03-31",-36,-14,-32,-31,-39,18
"22","2020-04-01",-38,-15,-37,-32,-43,19
"22","2020-04-02",-46,-12,-38,-31,-45,21
"22","2020-04-03",-56,-6,-41,-32,-43,23
"22","2020-04-04",-57,-7,-49,-28,-27,16
"22","2020-04-05",-63,-18,-57,-36,-28,13
"22","2020-04-06",-55,-14,-41,-38,-50,22
"22","2020-04-07",-53,-14,-40,-34,-52,22
"22","2020-04-08",-51,-11,-42,-32,-53,22
"22","2020-04-09",-58,-13,-46,-37,-66,26
"22","2020-04-10",-72,-27,-61,-56,-76,34
"22","2020-04-11",-67,-25,-59,-47,-51,21
"22","2020-04-12",-67,-29,-61,-41,-33,13
"22","2020-04-13",-54,-18,-43,-37,-49,22
"22","2020-04-14",-54,-16,-42,-36,-51,23
"22","2020-04-15",-51,-10,-42,-34,-51,22
"22","2020-04-16",-53,-14,-44,-35,-51,24
"22","2020-04-17",-55,-12,-46,-37,-49,26
"22","2020-04-18",-58,-19,-55,-39,-29,17
"22","2020-04-19",-62,-26,-60,-44,-26,13
"22","2020-04-20",-55,-24,-43,-43,-48,22
"22","2020-04-21",-57,-25,-47,-45,-50,24
"22","2020-04-22",-57,-25,-49,-43,-50,24
"22","2020-04-23",-58,-26,-49,-43,-51,25
"22","2020-04-24",-59,-22,-51,-45,-48,27
"22","2020-04-25",-60,-22,-58,-41,-31,18
"22","2020-04-26",-64,-30,-63,-46,-28,14
"22","2020-04-27",-57,-27,-48,-45,-48,24
"22","2020-04-28",-57,-26,-46,-43,-50,18
"22","2020-04-29",-55,-20,-47,-42,-49,23
"22","2020-04-30",-49,-12,-45,-41,-49,22
"22","2020-05-01",-61,-16,-53,-51,-67,31
"22","2020-05-02",-60,-19,-56,-43,-35,18
"22","2020-05-03",-66,-30,-63,-46,-26,13
"22","2020-05-04",-56,-23,-46,-44,-48,23
"22","2020-05-05",-58,-26,-50,-46,-51,25
"22","2020-05-06",-57,-24,-48,-43,-50,24
"22","2020-05-07",-59,-26,-52,-45,-50,26
"22","2020-05-08",-59,-19,-52,-45,-47,27
"22","2020-05-09",-59,-18,-56,-40,-28,18
"22","2020-05-10",-63,-27,-62,-45,-15,11
"22","2020-05-11",-59,-27,-51,-43,-48,24
"22","2020-05-12",-58,-25,-48,-41,-49,24
"22","2020-05-13",-58,-25,-48,-43,-49,24
"22","2020-05-14",-57,-23,-48,-41,-49,25
"22","2020-05-15",-56,-14,-48,-43,-46,26
"22","2020-05-16",-58,-16,-54,-37,-26,17
"22","2020-05-17",-64,-26,-60,-44,-20,13
"22","2020-05-18",-55,-21,-45,-41,-44,22
"22","2020-05-19",-56,-20,-44,-35,-46,23
"22","2020-05-20",-56,-18,-44,-35,-46,23
"22","2020-05-21",-57,-19,-46,-34,-46,24
"22","2020-05-22",-58,-15,-48,-39,-42,25
"22","2020-05-23",-59,-16,-53,-33,-22,16
"22","2020-05-24",-64,-24,-58,-39,-17,13
"22","2020-05-25",-56,-19,-44,-35,-43,22
"22","2020-05-26",-56,-20,-44,-33,-43,22
"22","2020-05-27",-56,-20,-46,-32,-42,22
"22","2020-05-28",-55,-17,-46,-31,-42,22
"22","2020-05-29",-55,-9,-45,-34,-39,23
"22","2020-05-30",-55,-9,-49,-28,-15,15
"22","2020-05-31",-60,-17,-56,-34,-9,12
"22","2020-06-01",-52,-14,-42,-31,-37,19
"22","2020-06-02",-53,-15,-41,-29,-39,20
"22","2020-06-03",-53,-16,-41,-29,-39,20
"22","2020-06-04",-54,-16,-42,-29,-39,21
"22","2020-06-05",-54,-11,-44,-34,-37,22
"22","2020-06-06",-56,-12,-49,-28,-15,14
"22","2020-06-07",-60,-21,-56,-36,-9,12
"22","2020-06-08",-53,-18,-42,-33,-36,19
"22","2020-06-09",-53,-18,-42,-27,-37,20
"22","2020-06-10",-51,-15,-40,-26,-37,19
"22","2020-06-11",-52,-16,-43,-31,-38,20
"22","2020-06-12",-51,-8,-42,-35,-35,21
"22","2020-06-13",-52,-8,-45,-27,-11,13
"22","2020-06-14",-56,-17,-50,-35,-4,10
"22","2020-06-15",-47,-9,-36,-30,-33,17
"22","2020-06-16",-46,-9,-34,-25,-35,18
"22","2020-06-17",-42,-9,-31,-28,-34,17
"22","2020-06-18",-42,-11,-33,-28,-35,18
"22","2020-06-19",-42,-5,-35,-30,-32,17
"22","2020-06-20",-41,-3,-36,-23,-7,10
"22","2020-06-21",-46,-13,-42,-31,9,6
"22","2020-06-22",-43,-15,-33,-29,-35,17
"22","2020-06-23",-44,-15,-35,-28,-35,18
"22","2020-06-24",-41,-12,-31,-26,-34,17
"22","2020-06-25",-43,-15,-38,-28,-35,18
"22","2020-06-26",-43,-7,-36,-33,-32,19
"22","2020-06-27",-40,-5,-33,-24,-8,10
"22","2020-06-28",-43,-14,-38,-30,1,8
"22","2020-06-29",-37,-9,-28,-28,-32,15
"22","2020-06-30",-33,-4,-26,-24,-33,15
"22","2020-07-01",-34,-6,-28,-25,-34,15
"22","2020-07-02",-34,-7,-29,-24,-33,15
"22","2020-07-03",-36,-3,-32,-29,-31,16
"22","2020-07-04",-36,-4,-33,-23,-7,9
"22","2020-07-05",-38,-14,-39,-31,0,7
"22","2020-07-06",-35,-8,-28,-25,-32,14
"22","2020-07-07",-39,-16,-37,-27,-35,16
"22","2020-07-08",-38,-13,-39,-27,-34,15
"22","2020-07-09",-37,-14,-38,-22,-34,16
"22","2020-07-10",-36,-4,-32,-26,-31,16
"22","2020-07-11",-36,-6,-33,-22,-6,9
"22","2020-07-12",-38,-13,-34,-28,1,6
"22","2020-07-13",-36,-11,-27,-25,-32,14
"22","2020-07-14",-32,-8,-26,-20,-34,14
"22","2020-07-15",-30,-5,-30,-22,-32,14
"22","2020-07-16",-30,-5,-27,-21,-32,14
"22","2020-07-17",-33,-4,-33,-26,-30,15
"22","2020-07-18",-34,-7,-36,-22,-7,9
"22","2020-07-19",-36,-14,-39,-27,0,6
"22","2020-07-20",-33,-9,-29,-25,-32,14
"22","2020-07-21",-35,-13,-31,-25,-34,15
"23","2020-02-15",8,8,10,3,4,-2
"23","2020-02-16",5,5,8,4,2,-1
"23","2020-02-17",3,3,3,3,10,-1
"23","2020-02-18",0,0,1,1,6,-1
"23","2020-02-19",0,-1,6,3,5,-1
"23","2020-02-20",0,0,5,3,4,-1
"23","2020-02-21",-1,-2,7,1,9,-2
"23","2020-02-22",4,3,12,10,4,-1
"23","2020-02-23",4,0,14,5,2,0
"23","2020-02-24",4,-3,12,5,-11,2
"23","2020-02-25",2,0,8,11,-15,2
"23","2020-02-26",-5,-4,-3,7,4,-1
"23","2020-02-27",0,0,-5,0,5,1
"23","2020-02-28",2,4,-4,-2,10,-1
"23","2020-02-29",6,10,1,1,7,0
"23","2020-03-01",3,7,-2,-4,4,1
"23","2020-03-02",2,4,-2,-2,11,-1
"23","2020-03-03",0,2,-1,-6,7,-1
"23","2020-03-04",0,1,-5,-2,7,-1
"23","2020-03-05",1,2,0,-2,7,0
"23","2020-03-06",-3,-2,-8,-6,10,0
"23","2020-03-07",1,2,-2,-4,7,0
"23","2020-03-08",1,0,-1,-6,4,1
"23","2020-03-09",-7,-6,-6,-7,-10,6
"23","2020-03-10",-2,-1,-3,-3,7,-1
"23","2020-03-11",-2,-1,-2,0,6,-1
"23","2020-03-12",0,1,1,-1,6,0
"23","2020-03-13",1,5,0,-2,6,-1
"23","2020-03-14",3,12,3,-2,4,-1
"23","2020-03-15",-4,6,2,-9,2,1
"23","2020-03-16",-11,0,-8,-9,-39,11
"23","2020-03-17",-10,2,-16,-11,1,2
"23","2020-03-18",-14,1,-21,-15,-4,4
"23","2020-03-19",-18,2,-23,-23,-8,7
"23","2020-03-20",-25,-5,-28,-29,-10,9
"23","2020-03-21",-32,-8,-35,-34,-10,11
"23","2020-03-22",-42,-21,-43,-44,-16,12
"23","2020-03-23",-38,-20,-41,-47,-28,16
"23","2020-03-24",-42,-22,-45,-52,-36,17
"23","2020-03-25",-46,-24,-50,-55,-40,19
"23","2020-03-26",-47,-22,-50,-62,-44,21
"23","2020-03-27",-50,-26,-52,-65,-42,22
"23","2020-03-28",-51,-26,-53,-70,-35,19
"23","2020-03-29",-59,-34,-60,-74,-41,19
"23","2020-03-30",-50,-29,-58,-70,-46,22
"23","2020-03-31",-50,-27,-58,-71,-51,22
"23","2020-04-01",-53,-28,-60,-72,-54,24
"23","2020-04-02",-60,-25,-61,-74,-56,27
"23","2020-04-03",-70,-24,-63,-77,-54,28
"23","2020-04-04",-70,-24,-64,-80,-48,24
"23","2020-04-05",-76,-33,-69,-83,-50,22
"23","2020-04-06",-70,-31,-65,-79,-58,28
"23","2020-04-07",-70,-33,-66,-80,-61,28
"23","2020-04-08",-70,-34,-66,-80,-61,28
"23","2020-04-09",-73,-35,-67,-82,-67,32
"23","2020-04-10",-77,-41,-72,-86,-70,35
"23","2020-04-11",-75,-37,-70,-87,-59,28
"23","2020-04-12",-78,-43,-74,-88,-52,23
"23","2020-04-13",-72,-38,-69,-82,-59,30
"23","2020-04-14",-73,-36,-71,-84,-62,30
"23","2020-04-15",-71,-32,-70,-82,-62,30
"23","2020-04-16",-71,-33,-69,-84,-64,32
"23","2020-04-17",-73,-37,-71,-85,-62,34
"23","2020-04-18",-76,-41,-73,-86,-54,28
"23","2020-04-19",-79,-48,-75,-88,-53,24
"23","2020-04-20",-75,-44,-72,-85,-61,31
"23","2020-04-21",-76,-46,-74,-86,-64,32
"23","2020-04-22",-77,-47,-74,-85,-64,32
"23","2020-04-23",-77,-47,-74,-86,-65,34
"23","2020-04-24",-78,-47,-75,-87,-63,34
"23","2020-04-25",-79,-46,-76,-88,-57,29
"23","2020-04-26",-82,-51,-78,-90,-55,25
"23","2020-04-27",-77,-48,-74,-86,-62,33
"23","2020-04-28",-76,-46,-75,-86,-64,27
"23","2020-04-29",-75,-43,-73,-85,-63,32
"23","2020-04-30",-71,-34,-71,-83,-63,31
"23","2020-05-01",-76,-40,-74,-88,-70,36
"23","2020-05-02",-76,-40,-74,-88,-56,28
"23","2020-05-03",-80,-47,-76,-89,-52,24
"23","2020-05-04",-74,-43,-72,-85,-61,31
"23","2020-05-05",-75,-43,-73,-85,-64,32
"23","2020-05-06",-76,-45,-73,-84,-63,32
"23","2020-05-07",-76,-44,-74,-86,-64,34
"23","2020-05-08",-76,-43,-73,-87,-61,34
"23","2020-05-09",-76,-41,-74,-88,-54,29
"23","2020-05-10",-77,-46,-75,-89,-47,22
"23","2020-05-11",-76,-47,-75,-86,-60,32
"23","2020-05-12",-75,-45,-74,-86,-62,32
"23","2020-05-13",-74,-46,-75,-85,-63,32
"23","2020-05-14",-72,-41,-73,-85,-62,33
"23","2020-05-15",-69,-34,-71,-84,-58,32
"23","2020-05-16",-70,-33,-72,-86,-51,26
"23","2020-05-17",-76,-42,-75,-88,-47,23
"23","2020-05-18",-71,-42,-74,-84,-57,30
"23","2020-05-19",-70,-39,-73,-85,-59,30
"23","2020-05-20",-70,-39,-72,-83,-59,30
"23","2020-05-21",-71,-40,-72,-84,-60,32
"23","2020-05-22",-72,-40,-72,-85,-56,32
"23","2020-05-23",-73,-41,-75,-86,-50,27
"23","2020-05-24",-76,-45,-75,-88,-46,23
"23","2020-05-25",-71,-42,-73,-84,-56,31
"23","2020-05-26",-70,-40,-73,-85,-57,30
"23","2020-05-27",-71,-40,-73,-83,-57,29
"23","2020-05-28",-70,-39,-72,-84,-57,31
"23","2020-05-29",-68,-33,-70,-83,-53,31
"23","2020-05-30",-68,-29,-70,-84,-42,24
"23","2020-05-31",-73,-37,-72,-85,-39,21
"23","2020-06-01",-67,-35,-70,-80,-51,27
"23","2020-06-02",-68,-36,-72,-82,-54,28
"23","2020-06-03",-67,-35,-70,-81,-53,27
"23","2020-06-04",-71,-41,-74,-82,-56,31
"23","2020-06-05",-74,-45,-76,-85,-56,32
"23","2020-06-06",-67,-30,-68,-83,-40,23
"23","2020-06-07",-72,-37,-69,-84,-37,20
"23","2020-06-08",-63,-33,-65,-78,-45,25
"23","2020-06-09",-63,-33,-66,-79,-48,24
"23","2020-06-10",-61,-32,-65,-78,-48,24
"23","2020-06-11",-61,-31,-64,-78,-49,26
"23","2020-06-12",-61,-29,-65,-78,-46,26
"23","2020-06-13",-61,-27,-64,-79,-34,21
"23","2020-06-14",-65,-33,-66,-80,-30,18
"23","2020-06-15",-55,-24,-62,-73,-42,22
"23","2020-06-16",-55,-23,-63,-75,-45,23
"23","2020-06-17",-56,-25,-64,-74,-46,23
"23","2020-06-18",-58,-28,-65,-74,-47,25
"23","2020-06-19",-57,-26,-61,-73,-43,22
"23","2020-06-20",-56,-22,-60,-74,-30,19
"23","2020-06-21",-60,-28,-61,-75,-20,15
"23","2020-06-22",-57,-30,-60,-72,-43,22
"23","2020-06-23",-56,-28,-61,-73,-46,22
"23","2020-06-24",-56,-29,-61,-72,-45,22
"23","2020-06-25",-56,-28,-61,-72,-46,24
"23","2020-06-26",-56,-27,-59,-72,-42,23
"23","2020-06-27",-56,-25,-57,-74,-32,19
"23","2020-06-28",-61,-31,-59,-74,-25,16
"23","2020-06-29",-53,-27,-58,-70,-41,21
"23","2020-06-30",-48,-20,-57,-71,-43,20
"23","2020-07-01",-49,-20,-56,-66,-44,20
"23","2020-07-02",-50,-22,-57,-67,-45,22
"23","2020-07-03",-52,-23,-56,-68,-42,22
"23","2020-07-04",-53,-24,-55,-69,-30,18
"23","2020-07-05",-57,-30,-56,-68,-26,15
"23","2020-07-06",-51,-25,-55,-64,-41,21
"23","2020-07-07",-51,-26,-55,-66,-45,21
"23","2020-07-08",-52,-28,-56,-65,-44,20
"23","2020-07-09",-52,-27,-54,-64,-45,22
"23","2020-07-10",-53,-27,-55,-66,-42,21
"23","2020-07-11",-53,-25,-53,-67,-30,18
"23","2020-07-12",-57,-31,-55,-66,-25,16
"23","2020-07-13",-52,-27,-56,-63,-41,21
"23","2020-07-14",-49,-24,-55,-65,-45,20
"23","2020-07-15",-46,-18,-54,-62,-43,20
"23","2020-07-16",-46,-18,-54,-62,-44,21
"23","2020-07-17",-50,-21,-54,-62,-42,21
"23","2020-07-18",-51,-21,-53,-64,-29,17
"23","2020-07-19",-55,-28,-55,-63,-25,16
"23","2020-07-20",-50,-25,-55,-61,-41,21
"23","2020-07-21",-49,-24,-54,-64,-45,21
"24","2020-02-15",4,4,7,4,3,-2
"24","2020-02-16",8,5,12,6,2,-2
"24","2020-02-17",-1,3,3,8,12,-2
"24","2020-02-18",-1,0,8,2,7,-2
"24","2020-02-19",-1,-1,6,2,6,-1
"24","2020-02-20",-1,-1,3,1,6,-2
"24","2020-02-21",-7,-4,-8,0,13,-1
"24","2020-02-22",-1,-1,0,-2,4,-1
"24","2020-02-23",1,1,2,3,3,-1
"24","2020-02-24",-4,-1,7,4,12,-2
"24","2020-02-25",-5,-3,5,0,7,-2
"24","2020-02-26",-5,-4,7,-2,6,-1
"24","2020-02-27",-2,0,2,3,6,-1
"24","2020-02-28",4,5,4,5,12,-2
"24","2020-02-29",5,8,9,9,6,-2
"24","2020-03-01",9,9,12,11,5,-2
"24","2020-03-02",-1,5,6,6,13,-2
"24","2020-03-03",-1,4,7,2,7,-2
"24","2020-03-04",0,3,8,2,7,-2
"24","2020-03-05",0,3,3,4,7,-2
"24","2020-03-06",-6,-1,-2,4,14,-1
"24","2020-03-07",0,2,4,3,6,-1
"24","2020-03-08",6,4,16,-1,4,-1
"24","2020-03-09",-15,-8,-12,1,-13,6
"24","2020-03-10",-2,1,9,6,8,-2
"24","2020-03-11",0,1,13,2,7,-2
"24","2020-03-12",1,4,9,7,7,-2
"24","2020-03-13",-1,5,4,15,8,-1
"24","2020-03-14",6,12,16,28,2,-2
"24","2020-03-15",5,9,20,-6,2,-3
"24","2020-03-16",-10,4,-6,18,-58,13
"24","2020-03-17",-5,8,3,1,-3,2
"24","2020-03-18",-10,4,-3,-8,-8,5
"24","2020-03-19",-15,2,-9,-13,-12,6
"24","2020-03-20",-23,-3,-23,-25,-10,9
"24","2020-03-21",-28,-6,-34,-24,-6,8
"24","2020-03-22",-34,-13,-41,-34,-9,7
"24","2020-03-23",-31,-13,-30,-32,-26,12
"24","2020-03-24",-34,-16,-35,-36,-32,14
"24","2020-03-25",-35,-17,-37,-36,-35,15
"24","2020-03-26",-36,-18,-38,-39,-36,16
"24","2020-03-27",-39,-16,-40,-44,-31,17
"24","2020-03-28",-38,-14,-43,-40,-17,12
"24","2020-03-29",-43,-21,-51,-50,-18,10
"24","2020-03-30",-35,-17,-37,-42,-37,16
"24","2020-03-31",-34,-15,-40,-43,-42,16
"24","2020-04-01",-34,-14,-40,-42,-44,18
"24","2020-04-02",-43,-12,-41,-47,-46,19
"24","2020-04-03",-52,-9,-45,-50,-41,21
"24","2020-04-04",-52,-10,-50,-43,-26,14
"24","2020-04-05",-57,-19,-54,-50,-24,11
"24","2020-04-06",-50,-14,-44,-46,-49,20
"24","2020-04-07",-49,-15,-44,-44,-53,20
"24","2020-04-08",-46,-11,-45,-41,-54,20
"24","2020-04-09",-55,-14,-51,-51,-66,24
"24","2020-04-10",-71,-30,-65,-67,-73,29
"24","2020-04-11",-64,-26,-62,-59,-51,19
"24","2020-04-12",-63,-30,-64,-55,-30,12
"24","2020-04-13",-51,-18,-46,-50,-48,20
"24","2020-04-14",-50,-17,-47,-52,-51,21
"24","2020-04-15",-46,-10,-46,-49,-51,21
"24","2020-04-16",-48,-12,-46,-53,-51,21
"24","2020-04-17",-51,-14,-50,-57,-46,23
"24","2020-04-18",-55,-20,-56,-56,-28,15
"24","2020-04-19",-59,-27,-62,-60,-22,11
"24","2020-04-20",-51,-22,-48,-56,-45,19
"24","2020-04-21",-52,-24,-51,-56,-49,20
"24","2020-04-22",-52,-23,-51,-55,-49,21
"24","2020-04-23",-53,-23,-51,-56,-49,22
"24","2020-04-24",-56,-22,-54,-59,-44,23
"24","2020-04-25",-56,-21,-56,-56,-28,15
"24","2020-04-26",-60,-29,-64,-61,-22,11
"24","2020-04-27",-53,-26,-52,-56,-44,20
"24","2020-04-28",-52,-24,-50,-55,-48,15
"24","2020-04-29",-48,-19,-50,-53,-48,21
"24","2020-04-30",-36,-2,-43,-50,-46,17
"24","2020-05-01",-58,-20,-57,-63,-61,27
"24","2020-05-02",-54,-19,-56,-58,-32,16
"24","2020-05-03",-59,-29,-64,-61,-20,11
"24","2020-05-04",-50,-23,-50,-54,-44,20
"24","2020-05-05",-50,-22,-50,-55,-49,21
"24","2020-05-06",-49,-22,-50,-54,-47,21
"24","2020-05-07",-49,-19,-49,-55,-47,21
"24","2020-05-08",-51,-17,-52,-58,-42,23
"24","2020-05-09",-49,-10,-53,-50,-24,14
"24","2020-05-10",-57,-19,-59,-60,-4,7
"24","2020-05-11",-52,-24,-52,-54,-42,19
"24","2020-05-12",-49,-22,-49,-52,-45,20
"24","2020-05-13",-48,-21,-48,-52,-45,20
"24","2020-05-14",-47,-16,-46,-53,-44,20
"24","2020-05-15",-47,-10,-46,-58,-39,20
"24","2020-05-16",-49,-10,-52,-53,-22,13
"24","2020-05-17",-54,-22,-59,-60,-12,10
"24","2020-05-18",-45,-15,-44,-53,-38,17
"24","2020-05-19",-45,-18,-45,-49,-42,19
"24","2020-05-20",-45,-15,-43,-48,-42,19
"24","2020-05-21",-46,-16,-44,-49,-42,19
"24","2020-05-22",-49,-16,-46,-57,-35,20
"24","2020-05-23",-49,-12,-47,-51,-16,12
"24","2020-05-24",-54,-21,-52,-57,-8,9
"24","2020-05-25",-46,-17,-41,-49,-36,17
"24","2020-05-26",-46,-19,-43,-49,-38,17
"24","2020-05-27",-46,-19,-43,-47,-38,18
"24","2020-05-28",-45,-18,-43,-47,-38,18
"24","2020-05-29",-45,-10,-43,-52,-31,19
"24","2020-05-30",-45,-7,-45,-45,-10,11
"24","2020-05-31",-48,-13,-47,-51,1,8
"24","2020-06-01",-37,-9,-34,-43,-28,14
"24","2020-06-02",-38,-13,-36,-43,-33,15
"24","2020-06-03",-37,-13,-34,-41,-33,15
"24","2020-06-04",-38,-13,-35,-42,-33,16
