Edo_code,edo,Date,Pop,Confirmed.Cases,C.Deaths ,Hbedsx10000
19,Nuevo León,17/05/2020,5119504,860,48,7.96
20,Oaxaca,17/05/2020,3967889,445,70,5.93
21,Puebla,17/05/2020,6168883,1449,190,6.5
22,Querétaro,17/05/2020,2038372,416,39,4.32
23,Quintana Roo,17/05/2020,1501562,1315,246,6.86
24,San Luis Potosí,17/05/2020,2717820,454,23,7.44
25,Sinaloa,17/05/2020,2966321,1927,283,8.03
26,Sonora,17/05/2020,2850330,882,45,10.15
27,Tabasco,17/05/2020,2395272,2381,306,6.61
28,Tamaulipas,17/05/2020,3441698,939,58,8.65
29,Tlaxcala,17/05/2020,1272847,551,88,5.61
30,Veracruz,17/05/2020,8112505,1925,239,6.16
31,Yucatán,17/05/2020,2097175,1113,76,8.58
32,Zacatecas,17/05/2020,1579209,200,23,6.33
1,Aguascalientes,18/05/2020,1312544,477,19,7.36
2,Baja California,18/05/2020,3315766,3330,562,6.49
3,Baja California Sur,18/05/2020,712029,462,26,9.76
4,Campeche,18/05/2020,899931,306,35,8.78
5,Coahuila,18/05/2020,2954915,682,58,9.86
6,Colima,18/05/2020,711235,75,9,9.12
7,Chiapas,18/05/2020,5217908,688,44,4.33
8,Chihuahua,18/05/2020,3556574,917,193,8.2
9,Ciudad de México,18/05/2020,8918653,14566,1147,17.53
10,Durango,18/05/2020,1754754,169,18,8.79
11,Guanajuato,18/05/2020,5853677,759,71,6.25
12,Guerrero,18/05/2020,3533251,855,116,5.87
13,Hidalgo,18/05/2020,2858359,920,152,4.78
14,Jalisco,18/05/2020,7844830,884,85,8.23
15,Estado de México,18/05/2020,16187608,8556,735,5.16
16,Michoacán,18/05/2020,4584471,934,85,5.78
17,Morelos,18/05/2020,1903811,1097,151,5.5
18,Nayarit,18/05/2020,1181050,324,30,6.05
19,Nuevo León,18/05/2020,5119504,876,48,7.96
20,Oaxaca,18/05/2020,3967889,606,76,5.93
21,Puebla,18/05/2020,6168883,1500,195,6.5
22,Querétaro,18/05/2020,2038372,452,41,4.32
23,Quintana Roo,18/05/2020,1501562,1346,253,6.86
24,San Luis Potosí,18/05/2020,2717820,480,24,7.44
25,Sinaloa,18/05/2020,2966321,2021,297,8.03
26,Sonora,18/05/2020,2850330,910,46,10.15
27,Tabasco,18/05/2020,2395272,2486,313,6.61
28,Tamaulipas,18/05/2020,3441698,993,58,8.65
29,Tlaxcala,18/05/2020,1272847,569,96,5.61
30,Veracruz,18/05/2020,8112505,2039,245,6.16
31,Yucatán,18/05/2020,2097175,1151,79,8.58
32,Zacatecas,18/05/2020,1579209,203,25,6.33
1,Aguascalientes,19/05/2020,1312544,515,19,7.36
2,Baja California,19/05/2020,3315766,3487,579,6.49
3,Baja California Sur,19/05/2020,712029,469,27,9.76
4,Campeche,19/05/2020,899931,319,40,8.78
5,Coahuila,19/05/2020,2954915,707,59,9.86
6,Colima,19/05/2020,711235,79,10,9.12
7,Chiapas,19/05/2020,5217908,737,45,4.33
8,Chihuahua,19/05/2020,3556574,960,202,8.2
9,Ciudad de México,19/05/2020,8918653,15283,1209,17.53
10,Durango,19/05/2020,1754754,176,19,8.79
11,Guanajuato,19/05/2020,5853677,795,76,6.25
12,Guerrero,19/05/2020,3533251,899,132,5.87
13,Hidalgo,19/05/2020,2858359,966,157,4.78
14,Jalisco,19/05/2020,7844830,919,91,8.23
15,Estado de México,19/05/2020,16187608,9002,764,5.16
16,Michoacán,19/05/2020,4584471,1042,88,5.78
17,Morelos,19/05/2020,1903811,1099,183,5.5
18,Nayarit,19/05/2020,1181050,335,33,6.05
19,Nuevo León,19/05/2020,5119504,957,54,7.96
20,Oaxaca,19/05/2020,3967889,692,79,5.93
21,Puebla,19/05/2020,6168883,1615,220,6.5
22,Querétaro,19/05/2020,2038372,506,48,4.32
23,Quintana Roo,19/05/2020,1501562,1365,263,6.86
24,San Luis Potosí,19/05/2020,2717820,492,24,7.44
25,Sinaloa,19/05/2020,2966321,2080,318,8.03
26,Sonora,19/05/2020,2850330,985,53,10.15
27,Tabasco,19/05/2020,2395272,2561,332,6.61
28,Tamaulipas,19/05/2020,3441698,1058,65,8.65
29,Tlaxcala,19/05/2020,1272847,618,102,5.61
30,Veracruz,19/05/2020,8112505,2218,267,6.16
31,Yucatán,19/05/2020,2097175,1204,82,8.58
32,Zacatecas,19/05/2020,1579209,206,26,6.33
1,Aguascalientes,20/05/2020,1312544,558,20,7.36
2,Baja California,20/05/2020,3315766,3603,603,6.49
3,Baja California Sur,20/05/2020,712029,476,28,9.76
4,Campeche,20/05/2020,899931,328,42,8.78
5,Coahuila,20/05/2020,2954915,749,59,9.86
6,Colima,20/05/2020,711235,83,10,9.12
7,Chiapas,20/05/2020,5217908,808,53,4.33
8,Chihuahua,20/05/2020,3556574,1014,208,8.2
9,Ciudad de México,20/05/2020,8918653,15844,1347,17.53
10,Durango,20/05/2020,1754754,189,21,8.79
11,Guanajuato,20/05/2020,5853677,821,79,6.25
12,Guerrero,20/05/2020,3533251,927,140,5.87
13,Hidalgo,20/05/2020,2858359,1034,168,4.78
14,Jalisco,20/05/2020,7844830,967,96,8.23
15,Estado de México,20/05/2020,16187608,9346,854,5.16
16,Michoacán,20/05/2020,4584471,1094,91,5.78
17,Morelos,20/05/2020,1903811,1115,206,5.5
18,Nayarit,20/05/2020,1181050,349,35,6.05
19,Nuevo León,20/05/2020,5119504,1016,56,7.96
20,Oaxaca,20/05/2020,3967889,743,85,5.93
21,Puebla,20/05/2020,6168883,1702,230,6.5
22,Querétaro,20/05/2020,2038372,544,53,4.32
23,Quintana Roo,20/05/2020,1501562,1392,272,6.86
24,San Luis Potosí,20/05/2020,2717820,524,25,7.44
25,Sinaloa,20/05/2020,2966321,2161,324,8.03
26,Sonora,20/05/2020,2850330,1020,58,10.15
27,Tabasco,20/05/2020,2395272,2716,350,6.61
28,Tamaulipas,20/05/2020,3441698,1077,68,8.65
29,Tlaxcala,20/05/2020,1272847,650,106,5.61
30,Veracruz,20/05/2020,8112505,2288,281,6.16
31,Yucatán,20/05/2020,2097175,1244,95,8.58
32,Zacatecas,20/05/2020,1579209,212,27,6.33
1,Aguascalientes,21/05/2020,1312544,586,20,7.36
2,Baja California,21/05/2020,3315766,3780,634,6.49
3,Baja California Sur,21/05/2020,712029,502,29,9.76
4,Campeche,21/05/2020,899931,354,44,8.78
5,Coahuila,21/05/2020,2954915,772,62,9.86
6,Colima,21/05/2020,711235,91,12,9.12
7,Chiapas,21/05/2020,5217908,895,65,4.33
8,Chihuahua,21/05/2020,3556574,1093,224,8.2
9,Ciudad de México,21/05/2020,8918653,16758,1461,17.53
10,Durango,21/05/2020,1754754,194,23,8.79
11,Guanajuato,21/05/2020,5853677,897,83,6.25
12,Guerrero,21/05/2020,3533251,984,152,5.87
13,Hidalgo,21/05/2020,2858359,1097,180,4.78
14,Jalisco,21/05/2020,7844830,1028,97,8.23
15,Estado de México,21/05/2020,16187608,9661,937,5.16
16,Michoacán,21/05/2020,4584471,1163,101,5.78
17,Morelos,21/05/2020,1903811,1164,212,5.5
18,Nayarit,21/05/2020,1181050,362,35,6.05
19,Nuevo León,21/05/2020,5119504,1036,58,7.96
20,Oaxaca,21/05/2020,3967889,808,90,5.93
21,Puebla,21/05/2020,6168883,1803,242,6.5
22,Querétaro,21/05/2020,2038372,592,55,4.32
23,Quintana Roo,21/05/2020,1501562,1450,281,6.86
24,San Luis Potosí,21/05/2020,2717820,558,26,7.44
25,Sinaloa,21/05/2020,2966321,2243,351,8.03
26,Sonora,21/05/2020,2850330,1124,64,10.15
27,Tabasco,21/05/2020,2395272,2824,365,6.61
28,Tamaulipas,21/05/2020,3441698,1105,70,8.65
29,Tlaxcala,21/05/2020,1272847,677,113,5.61
30,Veracruz,21/05/2020,8112505,2430,299,6.16
31,Yucatán,21/05/2020,2097175,1323,98,8.58
32,Zacatecas,21/05/2020,1579209,213,27,6.33
1,Aguascalientes,22/05/2020,1312544,609,24,7.36
2,Baja California,22/05/2020,3315766,3944,645,6.49
3,Baja California Sur,22/05/2020,712029,504,31,9.76
4,Campeche,22/05/2020,899931,378,44,8.78
5,Coahuila,22/05/2020,2954915,813,64,9.86
6,Colima,22/05/2020,711235,97,13,9.12
7,Chiapas,22/05/2020,5217908,971,69,4.33
8,Chihuahua,22/05/2020,3556574,1121,244,8.2
9,Ciudad de México,22/05/2020,8918653,17690,1556,17.53
10,Durango,22/05/2020,1754754,211,26,8.79
11,Guanajuato,22/05/2020,5853677,948,86,6.25
12,Guerrero,22/05/2020,3533251,1020,161,5.87
13,Hidalgo,22/05/2020,2858359,1136,188,4.78
14,Jalisco,22/05/2020,7844830,1095,102,8.23
15,Estado de México,22/05/2020,16187608,10160,1127,5.16
16,Michoacán,22/05/2020,4584471,1249,104,5.78
17,Morelos,22/05/2020,1903811,1134,228,5.5
18,Nayarit,22/05/2020,1181050,381,38,6.05
19,Nuevo León,22/05/2020,5119504,1089,62,7.96
20,Oaxaca,22/05/2020,3967889,902,94,5.93
21,Puebla,22/05/2020,6168883,1859,243,6.5
22,Querétaro,22/05/2020,2038372,633,62,4.32
23,Quintana Roo,22/05/2020,1501562,1530,284,6.86
24,San Luis Potosí,22/05/2020,2717820,595,26,7.44
25,Sinaloa,22/05/2020,2966321,2328,363,8.03
26,Sonora,22/05/2020,2850330,1194,67,10.15
27,Tabasco,22/05/2020,2395272,2930,375,6.61
28,Tamaulipas,22/05/2020,3441698,1126,73,8.65
29,Tlaxcala,22/05/2020,1272847,691,115,5.61
30,Veracruz,22/05/2020,8112505,2601,341,6.16
31,Yucatán,22/05/2020,2097175,1365,107,8.58
32,Zacatecas,22/05/2020,1579209,223,27,6.33
1,Aguascalientes,23/05/2020,1312544,614,25,7.36
2,Baja California,23/05/2020,3315766,4097,650,6.49
3,Baja California Sur,23/05/2020,712029,521,31,9.76
4,Campeche,23/05/2020,899931,406,46,8.78
5,Coahuila,23/05/2020,2954915,816,64,9.86
6,Colima,23/05/2020,711235,100,13,9.12
7,Chiapas,23/05/2020,5217908,1050,70,4.33
8,Chihuahua,23/05/2020,3556574,1170,245,8.2
9,Ciudad de México,23/05/2020,8918653,18912,1596,17.53
10,Durango,23/05/2020,1754754,217,26,8.79
11,Guanajuato,23/05/2020,5853677,1028,86,6.25
12,Guerrero,23/05/2020,3533251,1086,170,5.87
13,Hidalgo,23/05/2020,2858359,1192,199,4.78
14,Jalisco,23/05/2020,7844830,1132,102,8.23
15,Estado de México,23/05/2020,16187608,10606,1165,5.16
16,Michoacán,23/05/2020,4584471,1330,109,5.78
17,Morelos,23/05/2020,1903811,1171,238,5.5
18,Nayarit,23/05/2020,1181050,404,39,6.05
19,Nuevo León,23/05/2020,5119504,1120,62,7.96
20,Oaxaca,23/05/2020,3967889,964,94,5.93
21,Puebla,23/05/2020,6168883,2015,251,6.5
22,Querétaro,23/05/2020,2038372,669,62,4.32
23,Quintana Roo,23/05/2020,1501562,1580,289,6.86
24,San Luis Potosí,23/05/2020,2717820,640,26,7.44
25,Sinaloa,23/05/2020,2966321,2438,377,8.03
26,Sonora,23/05/2020,2850330,1264,74,10.15
27,Tabasco,23/05/2020,2395272,3044,391,6.61
28,Tamaulipas,23/05/2020,3441698,1183,76,8.65
29,Tlaxcala,23/05/2020,1272847,749,117,5.61
30,Veracruz,23/05/2020,8112505,2689,351,6.16
31,Yucatán,23/05/2020,2097175,1419,108,8.58
32,Zacatecas,23/05/2020,1579209,230,27,6.33
1,Aguascalientes,24/05/2020,1312544,616,25,7.36
2,Baja California,24/05/2020,3315766,4218,693,6.49
3,Baja California Sur,24/05/2020,712029,533,31,9.76
4,Campeche,24/05/2020,899931,429,46,8.78
5,Coahuila,24/05/2020,2954915,824,65,9.86
6,Colima,24/05/2020,711235,112,13,9.12
7,Chiapas,24/05/2020,5217908,1164,73,4.33
8,Chihuahua,24/05/2020,3556574,1186,248,8.2
9,Ciudad de México,24/05/2020,8918653,19682,1655,17.53
10,Durango,24/05/2020,1754754,233,26,8.79
11,Guanajuato,24/05/2020,5853677,1054,89,6.25
12,Guerrero,24/05/2020,3533251,1205,175,5.87
13,Hidalgo,24/05/2020,2858359,1243,199,4.78
14,Jalisco,24/05/2020,7844830,1180,107,8.23
15,Estado de México,24/05/2020,16187608,11057,1175,5.16
16,Michoacán,24/05/2020,4584471,1368,110,5.78
17,Morelos,24/05/2020,1903811,1213,236,5.5
18,Nayarit,24/05/2020,1181050,421,40,6.05
19,Nuevo León,24/05/2020,5119504,1149,62,7.96
20,Oaxaca,24/05/2020,3967889,1001,101,5.93
21,Puebla,24/05/2020,6168883,2082,257,6.5
22,Querétaro,24/05/2020,2038372,688,67,4.32
23,Quintana Roo,24/05/2020,1501562,1609,292,6.86
24,San Luis Potosí,24/05/2020,2717820,692,36,7.44
25,Sinaloa,24/05/2020,2966321,2587,387,8.03
26,Sonora,24/05/2020,2850330,1440,80,10.15
27,Tabasco,24/05/2020,2395272,3148,395,6.61
28,Tamaulipas,24/05/2020,3441698,1212,77,8.65
29,Tlaxcala,24/05/2020,1272847,782,118,5.61
30,Veracruz,24/05/2020,8112505,2769,375,6.16
31,Yucatán,24/05/2020,2097175,1487,114,8.58
32,Zacatecas,24/05/2020,1579209,236,27,6.33
1,Aguascalientes,25/05/2020,1312544,649,25,7.36
2,Baja California,25/05/2020,3315766,4250,703,6.49
3,Baja California Sur,25/05/2020,712029,541,32,9.76
4,Campeche,25/05/2020,899931,443,48,8.78
5,Coahuila,25/05/2020,2954915,876,68,9.86
6,Colima,25/05/2020,711235,115,16,9.12
7,Chiapas,25/05/2020,5217908,1224,76,4.33
8,Chihuahua,25/05/2020,3556574,1193,254,8.2
9,Ciudad de México,25/05/2020,8918653,20235,1710,17.53
10,Durango,25/05/2020,1754754,246,26,8.79
11,Guanajuato,25/05/2020,5853677,1127,92,6.25
12,Guerrero,25/05/2020,3533251,1301,182,5.87
13,Hidalgo,25/05/2020,2858359,1319,202,4.78
14,Jalisco,25/05/2020,7844830,1238,115,8.23
15,Estado de México,25/05/2020,16187608,11523,1208,5.16
16,Michoacán,25/05/2020,4584471,1402,113,5.78
17,Morelos,25/05/2020,1903811,1232,238,5.5
18,Nayarit,25/05/2020,1181050,439,40,6.05
19,Nuevo León,25/05/2020,5119504,1168,68,7.96
20,Oaxaca,25/05/2020,3967889,1070,107,5.93
21,Puebla,25/05/2020,6168883,2165,261,6.5
22,Querétaro,25/05/2020,2038372,710,70,4.32
23,Quintana Roo,25/05/2020,1501562,1641,294,6.86
24,San Luis Potosí,25/05/2020,2717820,692,40,7.44
25,Sinaloa,25/05/2020,2966321,2794,402,8.03
26,Sonora,25/05/2020,2850330,1451,84,10.15
27,Tabasco,25/05/2020,2395272,3236,418,6.61
28,Tamaulipas,25/05/2020,3441698,1289,80,8.65
29,Tlaxcala,25/05/2020,1272847,827,129,5.61
30,Veracruz,25/05/2020,8112505,2944,383,6.16
31,Yucatán,25/05/2020,2097175,1522,121,8.58
32,Zacatecas,25/05/2020,1579209,243,28,6.33
1,Aguascalientes,26/05/2020,1312544,676,29,7.36
2,Baja California,26/05/2020,3315766,4421,738,6.49
3,Baja California Sur,26/05/2020,712029,549,32,9.76
4,Campeche,26/05/2020,899931,452,55,8.78
5,Coahuila,26/05/2020,2954915,917,67,9.86
6,Colima,26/05/2020,711235,118,17,9.12
7,Chiapas,26/05/2020,5217908,1289,88,4.33
8,Chihuahua,26/05/2020,3556574,1278,271,8.2
9,Ciudad de México,26/05/2020,8918653,20999,1824,17.53
10,Durango,26/05/2020,1754754,249,27,8.79
11,Guanajuato,26/05/2020,5853677,1184,96,6.25
12,Guerrero,26/05/2020,3533251,1363,197,5.87
13,Hidalgo,26/05/2020,2858359,1439,226,4.78
14,Jalisco,26/05/2020,7844830,1295,123,8.23
15,Estado de México,26/05/2020,16187608,12366,1310,5.16
16,Michoacán,26/05/2020,4584471,1495,126,5.78
17,Morelos,26/05/2020,1903811,1220,248,5.5
18,Nayarit,26/05/2020,1181050,457,43,6.05
19,Nuevo León,26/05/2020,5119504,1222,72,7.96
20,Oaxaca,26/05/2020,3967889,1109,115,5.93
21,Puebla,26/05/2020,6168883,2320,269,6.5
22,Querétaro,26/05/2020,2038372,742,75,4.32
23,Quintana Roo,26/05/2020,1501562,1683,304,6.86
24,San Luis Potosí,26/05/2020,2717820,734,41,7.44
25,Sinaloa,26/05/2020,2966321,2813,423,8.03
26,Sonora,26/05/2020,2850330,1576,96,10.15
27,Tabasco,26/05/2020,2395272,3360,427,6.61
28,Tamaulipas,26/05/2020,3441698,1300,83,8.65
29,Tlaxcala,26/05/2020,1272847,858,129,5.61
30,Veracruz,26/05/2020,8112505,3258,428,6.16
31,Yucatán,26/05/2020,2097175,1567,126,8.58
32,Zacatecas,26/05/2020,1579209,251,29,6.33
1,Aguascalientes,27/05/2020,1312544,716,31,7.36
2,Baja California,27/05/2020,3315766,4590,771,6.49
3,Baja California Sur,27/05/2020,712029,557,33,9.76
4,Campeche,27/05/2020,899931,486,59,8.78
5,Coahuila,27/05/2020,2954915,965,72,9.86
6,Colima,27/05/2020,711235,128,19,9.12
7,Chiapas,27/05/2020,5217908,1402,106,4.33
8,Chihuahua,27/05/2020,3556574,1356,285,8.2
9,Ciudad de México,27/05/2020,8918653,21826,1945,17.53
10,Durango,27/05/2020,1754754,279,32,8.79
11,Guanajuato,27/05/2020,5853677,1238,101,6.25
12,Guerrero,27/05/2020,3533251,1421,217,5.87
13,Hidalgo,27/05/2020,2858359,1479,234,4.78
14,Jalisco,27/05/2020,7844830,1355,126,8.23
15,Estado de México,27/05/2020,16187608,13140,1393,5.16
16,Michoacán,27/05/2020,4584471,1613,138,5.78
17,Morelos,27/05/2020,1903811,1264,251,5.5
18,Nayarit,27/05/2020,1181050,476,44,6.05
19,Nuevo León,27/05/2020,5119504,1288,77,7.96
20,Oaxaca,27/05/2020,3967889,1144,122,5.93
21,Puebla,27/05/2020,6168883,2458,307,6.5
22,Querétaro,27/05/2020,2038372,786,80,4.32
23,Quintana Roo,27/05/2020,1501562,1729,323,6.86
24,San Luis Potosí,27/05/2020,2717820,786,46,7.44
25,Sinaloa,27/05/2020,2966321,2903,427,8.03
26,Sonora,27/05/2020,2850330,1613,100,10.15
27,Tabasco,27/05/2020,2395272,3484,438,6.61
28,Tamaulipas,27/05/2020,3441698,1360,87,8.65
29,Tlaxcala,27/05/2020,1272847,944,130,5.61
30,Veracruz,27/05/2020,8112505,3374,444,6.16
31,Yucatán,27/05/2020,2097175,1602,130,8.58
32,Zacatecas,27/05/2020,1579209,261,29,6.33
1,Aguascalientes,28/05/2020,1312544,769,32,7.36
2,Baja California,28/05/2020,3315766,4777,805,6.49
3,Baja California Sur,28/05/2020,712029,568,34,9.76
4,Campeche,28/05/2020,899931,522,63,8.78
5,Coahuila,28/05/2020,2954915,980,73,9.86
6,Colima,28/05/2020,711235,135,19,9.12
7,Chiapas,28/05/2020,5217908,1471,121,4.33
8,Chihuahua,28/05/2020,3556574,1400,292,8.2
9,Ciudad de México,28/05/2020,8918653,22698,2044,17.53
10,Durango,28/05/2020,1754754,304,33,8.79
11,Guanajuato,28/05/2020,5853677,1320,102,6.25
12,Guerrero,28/05/2020,3533251,1584,240,5.87
13,Hidalgo,28/05/2020,2858359,1544,250,4.78
14,Jalisco,28/05/2020,7844830,1432,130,8.23
15,Estado de México,28/05/2020,16187608,13679,1456,5.16
16,Michoacán,28/05/2020,4584471,1710,146,5.78
17,Morelos,28/05/2020,1903811,1302,259,5.5
18,Nayarit,28/05/2020,1181050,503,47,6.05
19,Nuevo León,28/05/2020,5119504,1324,82,7.96
20,Oaxaca,28/05/2020,3967889,1186,131,5.93
21,Puebla,28/05/2020,6168883,2662,333,6.5
22,Querétaro,28/05/2020,2038372,812,84,4.32
23,Quintana Roo,28/05/2020,1501562,1776,337,6.86
24,San Luis Potosí,28/05/2020,2717820,815,49,7.44
25,Sinaloa,28/05/2020,2966321,3014,444,8.03
26,Sonora,28/05/2020,2850330,1650,103,10.15
27,Tabasco,28/05/2020,2395272,3672,471,6.61
28,Tamaulipas,28/05/2020,3441698,1441,88,8.65
29,Tlaxcala,28/05/2020,1272847,947,132,5.61
30,Veracruz,28/05/2020,8112505,3470,476,6.16
31,Yucatán,28/05/2020,2097175,1661,137,8.58
32,Zacatecas,28/05/2020,1579209,272,31,6.33
1,Aguascalientes,29/05/2020,1312544,797,32,7.36
2,Baja California,29/05/2020,3315766,4886,818,6.49
3,Baja California Sur,29/05/2020,712029,594,35,9.76
4,Campeche,29/05/2020,899931,535,66,8.78
5,Coahuila,29/05/2020,2954915,1015,75,9.86
6,Colima,29/05/2020,711235,136,19,9.12
7,Chiapas,29/05/2020,5217908,1566,131,4.33
8,Chihuahua,29/05/2020,3556574,1505,305,8.2
9,Ciudad de México,29/05/2020,8918653,23623,2131,17.53
10,Durango,29/05/2020,1754754,322,34,8.79
11,Guanajuato,29/05/2020,5853677,1384,106,6.25
12,Guerrero,29/05/2020,3533251,1643,251,5.87
13,Hidalgo,29/05/2020,2858359,1599,274,4.78
14,Jalisco,29/05/2020,7844830,1524,133,8.23
15,Estado de México,29/05/2020,16187608,14063,1520,5.16
16,Michoacán,29/05/2020,4584471,1810,149,5.78
17,Morelos,29/05/2020,1903811,1333,262,5.5
18,Nayarit,29/05/2020,1181050,524,49,6.05
19,Nuevo León,29/05/2020,5119504,1361,86,7.96
20,Oaxaca,29/05/2020,3967889,1251,143,5.93
21,Puebla,29/05/2020,6168883,2843,342,6.5
22,Querétaro,29/05/2020,2038372,833,88,4.32
23,Quintana Roo,29/05/2020,1501562,1815,341,6.86
24,San Luis Potosí,29/05/2020,2717820,850,49,7.44
25,Sinaloa,29/05/2020,2966321,3125,456,8.03
26,Sonora,29/05/2020,2850330,1803,114,10.15
27,Tabasco,29/05/2020,2395272,3872,487,6.61
28,Tamaulipas,29/05/2020,3441698,1504,94,8.65
29,Tlaxcala,29/05/2020,1272847,974,141,5.61
30,Veracruz,29/05/2020,8112505,3562,512,6.16
31,Yucatán,29/05/2020,2097175,1696,140,8.58
32,Zacatecas,29/05/2020,1579209,279,32,6.33
1,Aguascalientes,30/05/2020,1312544,816,34,7.36
2,Baja California,30/05/2020,3315766,5027,861,6.49
3,Baja California Sur,30/05/2020,712029,606,36,9.76
4,Campeche,30/05/2020,899931,563,68,8.78
5,Coahuila,30/05/2020,2954915,1084,77,9.86
6,Colima,30/05/2020,711235,141,19,9.12
7,Chiapas,30/05/2020,5217908,1711,137,4.33
8,Chihuahua,30/05/2020,3556574,1569,314,8.2
9,Ciudad de México,30/05/2020,8918653,24265,2203,17.53
10,Durango,30/05/2020,1754754,365,37,8.79
11,Guanajuato,30/05/2020,5853677,1463,108,6.25
12,Guerrero,30/05/2020,3533251,1827,270,5.87
13,Hidalgo,30/05/2020,2858359,1670,284,4.78
14,Jalisco,30/05/2020,7844830,1660,136,8.23
15,Estado de México,30/05/2020,16187608,14334,1594,5.16
16,Michoacán,30/05/2020,4584471,1869,160,5.78
17,Morelos,30/05/2020,1903811,1391,262,5.5
18,Nayarit,30/05/2020,1181050,552,50,6.05
19,Nuevo León,30/05/2020,5119504,1372,88,7.96
20,Oaxaca,30/05/2020,3967889,1333,150,5.93
21,Puebla,30/05/2020,6168883,2918,345,6.5
22,Querétaro,30/05/2020,2038372,875,92,4.32
23,Quintana Roo,30/05/2020,1501562,1850,347,6.86
24,San Luis Potosí,30/05/2020,2717820,882,50,7.44
25,Sinaloa,30/05/2020,2966321,3261,484,8.03
26,Sonora,30/05/2020,2850330,1865,121,10.15
27,Tabasco,30/05/2020,2395272,4009,510,6.61
28,Tamaulipas,30/05/2020,3441698,1554,99,8.65
29,Tlaxcala,30/05/2020,1272847,1001,142,5.61
30,Veracruz,30/05/2020,8112505,3624,524,6.16
31,Yucatán,30/05/2020,2097175,1771,144,8.58
32,Zacatecas,30/05/2020,1579209,284,33,6.33
1,Aguascalientes,31/05/2020,1312544,816,34,7.36
2,Baja California,31/05/2020,3315766,5075,862,6.49
3,Baja California Sur,31/05/2020,712029,631,36,9.76
4,Campeche,31/05/2020,899931,583,74,8.78
5,Coahuila,31/05/2020,2954915,1084,80,9.86
6,Colima,31/05/2020,711235,151,19,9.12
7,Chiapas,31/05/2020,5217908,1869,141,4.33
8,Chihuahua,31/05/2020,3556574,1616,319,8.2
9,Ciudad de México,31/05/2020,8918653,25018,2232,17.53
10,Durango,31/05/2020,1754754,384,37,8.79
11,Guanajuato,31/05/2020,5853677,1633,109,6.25
12,Guerrero,31/05/2020,3533251,1893,275,5.87
13,Hidalgo,31/05/2020,2858359,1710,287,4.78
14,Jalisco,31/05/2020,7844830,1760,140,8.23
15,Estado de México,31/05/2020,16187608,14862,1613,5.16
16,Michoacán,31/05/2020,4584471,1913,162,5.78
17,Morelos,31/05/2020,1903811,1391,265,5.5
18,Nayarit,31/05/2020,1181050,580,51,6.05
19,Nuevo León,31/05/2020,5119504,1419,90,7.96
20,Oaxaca,31/05/2020,3967889,1416,154,5.93
21,Puebla,31/05/2020,6168883,3046,346,6.5
22,Querétaro,31/05/2020,2038372,917,95,4.32
23,Quintana Roo,31/05/2020,1501562,1882,352,6.86
24,San Luis Potosí,31/05/2020,2717820,931,51,7.44
25,Sinaloa,31/05/2020,2966321,3421,497,8.03
26,Sonora,31/05/2020,2850330,2091,123,10.15
27,Tabasco,31/05/2020,2395272,4142,522,6.61
28,Tamaulipas,31/05/2020,3441698,1557,100,8.65
29,Tlaxcala,31/05/2020,1272847,1042,142,5.61
30,Veracruz,31/05/2020,8112505,3716,535,6.16
31,Yucatán,31/05/2020,2097175,1823,153,8.58
32,Zacatecas,31/05/2020,1579209,292,34,6.33
1,Aguascalientes,01/06/2020,1312544,841,34,7.36
2,Baja California,01/06/2020,3315766,5127,868,6.49
3,Baja California Sur,01/06/2020,712029,643,36,9.76
4,Campeche,01/06/2020,899931,608,75,8.78
5,Coahuila,01/06/2020,2954915,1088,80,9.86
6,Colima,01/06/2020,711235,154,19,9.12
7,Chiapas,01/06/2020,5217908,1928,143,4.33
8,Chihuahua,01/06/2020,3556574,1627,329,8.2
9,Ciudad de México,01/06/2020,8918653,25787,2275,17.53
10,Durango,01/06/2020,1754754,400,37,8.79
11,Guanajuato,01/06/2020,5853677,1680,114,6.25
12,Guerrero,01/06/2020,3533251,1951,281,5.87
13,Hidalgo,01/06/2020,2858359,1769,301,4.78
14,Jalisco,01/06/2020,7844830,1802,148,8.23
15,Estado de México,01/06/2020,16187608,15210,1636,5.16
16,Michoacán,01/06/2020,4584471,1950,166,5.78
17,Morelos,01/06/2020,1903811,1397,270,5.5
18,Nayarit,01/06/2020,1181050,620,57,6.05
19,Nuevo León,01/06/2020,5119504,1481,98,7.96
20,Oaxaca,01/06/2020,3967889,1512,164,5.93
21,Puebla,01/06/2020,6168883,3117,355,6.5
22,Querétaro,01/06/2020,2038372,933,97,4.32
23,Quintana Roo,01/06/2020,1501562,1926,355,6.86
24,San Luis Potosí,01/06/2020,2717820,957,54,7.44
25,Sinaloa,01/06/2020,2966321,3580,517,8.03
26,Sonora,01/06/2020,2850330,2142,129,10.15
27,Tabasco,01/06/2020,2395272,4323,534,6.61
28,Tamaulipas,01/06/2020,3441698,1646,101,8.65
29,Tlaxcala,01/06/2020,1272847,1064,142,5.61
30,Veracruz,01/06/2020,8112505,4008,555,6.16
31,Yucatán,01/06/2020,2097175,1863,162,8.58
32,Zacatecas,01/06/2020,1579209,301,35,6.33
1,Aguascalientes,02/06/2020,1312544,890,34,7.36
2,Baja California,02/06/2020,3315766,5231,876,6.49
3,Baja California Sur,02/06/2020,712029,660,36,9.76
4,Campeche,02/06/2020,899931,612,75,8.78
5,Coahuila,02/06/2020,2954915,1169,81,9.86
