"entidadFed","date","movilidad"
26,"20/02/2020",0.02
26,"21/02/2020",0.0425
26,"22/02/2020",0.005
26,"23/02/2020",0.0125
26,"24/02/2020",-0.01
26,"25/02/2020",0.015
26,"26/02/2020",0.0275
26,"27/02/2020",0.0325
26,"28/02/2020",0.0725
26,"29/02/2020",0.0625
26,"01/03/2020",0.06
26,"02/03/2020",0.0425
26,"03/03/2020",0.0225
26,"04/03/2020",0.055
26,"05/03/2020",0.05
26,"06/03/2020",0.0625
26,"07/03/2020",0.04
26,"08/03/2020",-0.025
26,"09/03/2020",-0.0725
26,"10/03/2020",0.06
26,"11/03/2020",0.0475
26,"12/03/2020",0.0025
26,"13/03/2020",0.1125
26,"14/03/2020",0.1025
26,"15/03/2020",0.03
26,"16/03/2020",-0.0825
26,"17/03/2020",-0.015
26,"18/03/2020",-0.1975
26,"19/03/2020",-0.1775
26,"20/03/2020",-0.2025
26,"21/03/2020",-0.2025
26,"22/03/2020",-0.2875
26,"23/03/2020",-0.29
26,"24/03/2020",-0.3
26,"25/03/2020",-0.315
26,"26/03/2020",-0.3375
26,"27/03/2020",-0.34
26,"28/03/2020",-0.2925
26,"29/03/2020",-0.37
26,"30/03/2020",-0.3675
26,"31/03/2020",-0.36
26,"01/04/2020",-0.36
26,"02/04/2020",-0.3925
26,"03/04/2020",-0.415
26,"04/04/2020",-0.3825
26,"05/04/2020",-0.445
26,"06/04/2020",-0.455
26,"07/04/2020",-0.445
26,"08/04/2020",-0.42
26,"09/04/2020",-0.5
26,"10/04/2020",-0.5975
26,"11/04/2020",-0.55
26,"12/04/2020",-0.5
26,"13/04/2020",-0.55
26,"14/04/2020",-0.525
26,"15/04/2020",-0.505
26,"16/04/2020",-0.5
26,"17/04/2020",-0.5075
26,"18/04/2020",-0.48
26,"19/04/2020",-0.5075
26,"20/04/2020",-0.51
26,"21/04/2020",-0.515
26,"22/04/2020",-0.5075
26,"23/04/2020",-0.5075
26,"24/04/2020",-0.5125
26,"25/04/2020",-0.465
26,"26/04/2020",-0.4975
26,"27/04/2020",-0.5025
26,"28/04/2020",-0.48
26,"29/04/2020",-0.4475
26,"30/04/2020",-0.3825
26,"01/05/2020",-0.525
26,"02/05/2020",-0.4375
26,"03/05/2020",-0.465
26,"04/05/2020",-0.4475
26,"05/05/2020",-0.4475
26,"06/05/2020",-0.43
26,"07/05/2020",-0.4325
26,"08/05/2020",-0.4225
26,"09/05/2020",-0.34
26,"10/05/2020",-0.37
26,"11/05/2020",-0.46
26,"12/05/2020",-0.43
26,"13/05/2020",-0.435
26,"14/05/2020",-0.4225
26,"15/05/2020",-0.4075
26,"16/05/2020",-0.365
26,"17/05/2020",-0.4025
26,"18/05/2020",-0.415
26,"19/05/2020",-0.4075
26,"20/05/2020",-0.4025
26,"21/05/2020",-0.4125
26,"22/05/2020",-0.42
26,"23/05/2020",-0.35
26,"24/05/2020",-0.395
26,"25/05/2020",-0.4125
26,"26/05/2020",-0.41
26,"27/05/2020",-0.4175
26,"28/05/2020",-0.3975
26,"29/05/2020",-0.395
26,"30/05/2020",-0.3275
26,"31/05/2020",-0.36
26,"01/06/2020",-0.38
26,"02/06/2020",-0.375
26,"03/06/2020",-0.38
26,"04/06/2020",-0.3825
26,"05/06/2020",-0.3775
26,"06/06/2020",-0.3125
26,"07/06/2020",-0.3525
15,"15/02/2020",0.055
15,"16/02/2020",0.0525
15,"17/02/2020",0.0525
15,"18/02/2020",0.0425
15,"19/02/2020",0.04
15,"20/02/2020",0.0325
15,"21/02/2020",0.0425
15,"22/02/2020",0.0125
15,"23/02/2020",0.0125
15,"24/02/2020",0.025
15,"25/02/2020",0.0125
15,"26/02/2020",0.0225
15,"27/02/2020",0.04
15,"28/02/2020",0.0875
15,"29/02/2020",0.0575
15,"01/03/2020",0.055
15,"02/03/2020",0.035
15,"03/03/2020",0.0475
15,"04/03/2020",0.0475
15,"05/03/2020",0.0575
15,"06/03/2020",0.045
15,"07/03/2020",0.0325
15,"08/03/2020",0.04
15,"09/03/2020",-0.115
15,"10/03/2020",0.0425
15,"11/03/2020",0.035
15,"12/03/2020",0.0425
15,"13/03/2020",0.0525
15,"14/03/2020",0.0475
15,"15/03/2020",0.0075
15,"16/03/2020",-0.2225
15,"17/03/2020",-1.73472347597681e-18
15,"18/03/2020",-0.0525
15,"19/03/2020",-0.0725
15,"20/03/2020",-0.115
15,"21/03/2020",-0.12
15,"22/03/2020",-0.1475
15,"23/03/2020",-0.2225
15,"24/03/2020",-0.2575
15,"25/03/2020",-0.285
15,"26/03/2020",-0.3025
15,"27/03/2020",-0.295
15,"28/03/2020",-0.23
15,"29/03/2020",-0.2625
15,"30/03/2020",-0.305
15,"31/03/2020",-0.3025
15,"01/04/2020",-0.32
15,"02/04/2020",-0.345
15,"03/04/2020",-0.345
15,"04/04/2020",-0.28
15,"05/04/2020",-0.315
15,"06/04/2020",-0.3725
15,"07/04/2020",-0.38
15,"08/04/2020",-0.365
15,"09/04/2020",-0.425
15,"10/04/2020",-0.5575
15,"11/04/2020",-0.4575
15,"12/04/2020",-0.385
15,"13/04/2020",-0.39
15,"14/04/2020",-0.3875
15,"15/04/2020",-0.3625
15,"16/04/2020",-0.375
15,"17/04/2020",-0.385
15,"18/04/2020",-0.35
15,"19/04/2020",-0.3575
15,"20/04/2020",-0.4225
15,"21/04/2020",-0.445
15,"22/04/2020",-0.45
15,"23/04/2020",-0.4725
15,"24/04/2020",-0.47
15,"25/04/2020",-0.405
15,"26/04/2020",-0.4075
15,"27/04/2020",-0.465
15,"28/04/2020",-0.46
15,"29/04/2020",-0.435
15,"30/04/2020",-0.3775
15,"01/05/2020",-0.4925
15,"02/05/2020",-0.3825
15,"03/05/2020",-0.39
15,"04/05/2020",-0.445
15,"05/05/2020",-0.4625
15,"06/05/2020",-0.455
15,"07/05/2020",-0.4575
15,"08/05/2020",-0.4525
15,"09/05/2020",-0.37
15,"10/05/2020",-0.3525
15,"11/05/2020",-0.46
15,"12/05/2020",-0.4525
15,"13/05/2020",-0.445
15,"14/05/2020",-0.435
15,"15/05/2020",-0.41
15,"16/05/2020",-0.3375
15,"17/05/2020",-0.365
15,"18/05/2020",-0.425
15,"19/05/2020",-0.43
15,"20/05/2020",-0.425
15,"21/05/2020",-0.4325
15,"22/05/2020",-0.425
15,"23/05/2020",-0.345
15,"24/05/2020",-0.3575
15,"25/05/2020",-0.4225
15,"26/05/2020",-0.4325
15,"27/05/2020",-0.445
15,"28/05/2020",-0.4225
15,"29/05/2020",-0.385
15,"30/05/2020",-0.2875
15,"31/05/2020",-0.31
15,"01/06/2020",-0.3675
15,"02/06/2020",-0.385
15,"03/06/2020",-0.39
15,"04/06/2020",-0.3925
15,"05/06/2020",-0.38
15,"06/06/2020",-0.305
15,"07/06/2020",-0.3275
27,"15/02/2020",0.075
27,"16/02/2020",0.0825
27,"17/02/2020",0.1225
27,"18/02/2020",0.0975
27,"19/02/2020",0.075
27,"20/02/2020",0.075
27,"21/02/2020",0.08
27,"22/02/2020",0.005
27,"23/02/2020",0.02
27,"24/02/2020",0.095
27,"25/02/2020",0.085
27,"26/02/2020",0.03
27,"27/02/2020",-0.1
27,"28/02/2020",0.115
27,"29/02/2020",0.0775
27,"01/03/2020",0.075
27,"02/03/2020",0.1375
27,"03/03/2020",0.1075
27,"04/03/2020",0.09
27,"05/03/2020",0.085
27,"06/03/2020",0.095
27,"07/03/2020",0.02
27,"08/03/2020",0.0225
27,"09/03/2020",1.73472347597681e-18
27,"10/03/2020",0.105
27,"11/03/2020",0.0625
27,"12/03/2020",0.0925
27,"13/03/2020",0.125
27,"14/03/2020",0.1175
27,"15/03/2020",0.0325
27,"16/03/2020",-0.115
27,"17/03/2020",0.12
27,"18/03/2020",0.0525
27,"19/03/2020",0.02
27,"20/03/2020",-0.0525
27,"21/03/2020",-0.1325
27,"22/03/2020",-0.2475
27,"23/03/2020",-0.2475
27,"24/03/2020",-0.285
27,"25/03/2020",-0.3425
27,"26/03/2020",-0.36
27,"27/03/2020",-0.3425
27,"28/03/2020",-0.2975
27,"29/03/2020",-0.3675
27,"30/03/2020",-0.3425
27,"31/03/2020",-0.3525
27,"01/04/2020",-0.3525
27,"02/04/2020",-0.42
27,"03/04/2020",-0.44
27,"04/04/2020",-0.3925
27,"05/04/2020",-0.45
27,"06/04/2020",-0.455
27,"07/04/2020",-0.47
27,"08/04/2020",-0.485
27,"09/04/2020",-0.5375
27,"10/04/2020",-0.65
27,"11/04/2020",-0.5375
27,"12/04/2020",-0.4975
27,"13/04/2020",-0.4575
27,"14/04/2020",-0.46
27,"15/04/2020",-0.435
27,"16/04/2020",-0.4525
27,"17/04/2020",-0.465
27,"18/04/2020",-0.4525
27,"19/04/2020",-0.48
27,"20/04/2020",-0.4825
27,"21/04/2020",-0.51
27,"22/04/2020",-0.5625
27,"23/04/2020",-0.5725
27,"24/04/2020",-0.575
27,"25/04/2020",-0.535
27,"26/04/2020",-0.565
27,"27/04/2020",-0.5725
27,"28/04/2020",-0.56
27,"29/04/2020",-0.5375
27,"30/04/2020",-0.4725
27,"01/05/2020",-0.5825
27,"02/05/2020",-0.51
27,"03/05/2020",-0.5375
27,"04/05/2020",-0.525
27,"05/05/2020",-0.5575
27,"06/05/2020",-0.5575
27,"07/05/2020",-0.5475
27,"08/05/2020",-0.555
27,"09/05/2020",-0.8125
27,"10/05/2020",-0.7725
27,"11/05/2020",-0.535
27,"12/05/2020",-0.535
27,"13/05/2020",-0.535
27,"14/05/2020",-0.5275
27,"15/05/2020",-0.4925
27,"16/05/2020",-0.5125
27,"17/05/2020",-0.555
27,"18/05/2020",-0.485
27,"19/05/2020",-0.51
27,"20/05/2020",-0.5325
27,"21/05/2020",-0.5175
27,"22/05/2020",-0.505
27,"23/05/2020",-0.64
27,"24/05/2020",-0.655
27,"25/05/2020",-0.4875
27,"26/05/2020",-0.515
27,"27/05/2020",-0.515
27,"28/05/2020",-0.4925
27,"29/05/2020",-0.4525
27,"30/05/2020",-0.74
27,"31/05/2020",-0.7225
27,"01/06/2020",-0.4275
27,"02/06/2020",-0.4925
27,"03/06/2020",-0.5525
27,"04/06/2020",-0.5
27,"05/06/2020",-0.4825
27,"06/06/2020",-0.485
27,"07/06/2020",-0.505
28,"15/02/2020",0.0425
28,"16/02/2020",0.0575
28,"17/02/2020",0.045
28,"18/02/2020",0.0125
28,"19/02/2020",0.0025
28,"20/02/2020",-0.0075
28,"21/02/2020",0.005
28,"22/02/2020",0.005
28,"23/02/2020",0.02
28,"24/02/2020",0.0175
28,"25/02/2020",0.0025
28,"26/02/2020",-0.03
28,"27/02/2020",0.0125
28,"28/02/2020",0.0875
28,"29/02/2020",0.065
28,"01/03/2020",0.0775
28,"02/03/2020",0.055
28,"03/03/2020",0.035
28,"04/03/2020",0.045
28,"05/03/2020",0.0425
28,"06/03/2020",0.05
28,"07/03/2020",0.0425
28,"08/03/2020",0.0275
28,"09/03/2020",-0.0425
28,"10/03/2020",0.0225
28,"11/03/2020",0.0275
28,"12/03/2020",0.055
28,"13/03/2020",0.0875
28,"14/03/2020",0.0775
28,"15/03/2020",0.025
28,"16/03/2020",-0.105
28,"17/03/2020",-0.045
28,"18/03/2020",-0.1025
28,"19/03/2020",-0.1525
28,"20/03/2020",-0.175
28,"21/03/2020",-0.1975
28,"22/03/2020",-0.27
28,"23/03/2020",-0.2625
28,"24/03/2020",-0.295
28,"25/03/2020",-0.3175
28,"26/03/2020",-0.32
28,"27/03/2020",-0.3225
28,"28/03/2020",-0.29
28,"29/03/2020",-0.35
28,"30/03/2020",-0.3175
28,"31/03/2020",-0.3125
28,"01/04/2020",-0.3125
28,"02/04/2020",-0.3325
28,"03/04/2020",-0.3625
28,"04/04/2020",-0.3625
28,"05/04/2020",-0.415
28,"06/04/2020",-0.4
28,"07/04/2020",-0.4125
28,"08/04/2020",-0.4
28,"09/04/2020",-0.4625
28,"10/04/2020",-0.5525
28,"11/04/2020",-0.4825
28,"12/04/2020",-0.4625
28,"13/04/2020",-0.4225
28,"14/04/2020",-0.4125
28,"15/04/2020",-0.3875
28,"16/04/2020",-0.395
28,"17/04/2020",-0.4025
28,"18/04/2020",-0.3975
28,"19/04/2020",-0.43
28,"20/04/2020",-0.42
28,"21/04/2020",-0.4375
28,"22/04/2020",-0.4325
28,"23/04/2020",-0.4375
28,"24/04/2020",-0.4475
28,"25/04/2020",-0.4125
28,"26/04/2020",-0.4475
28,"27/04/2020",-0.455
28,"28/04/2020",-0.44
28,"29/04/2020",-0.41
28,"30/04/2020",-0.3175
28,"01/05/2020",-0.465
28,"02/05/2020",-0.38
28,"03/05/2020",-0.4325
28,"04/05/2020",-0.395
28,"05/05/2020",-0.405
28,"06/05/2020",-0.4
28,"07/05/2020",-0.3775
28,"08/05/2020",-0.3675
28,"09/05/2020",-0.2975
28,"10/05/2020",-0.3375
28,"11/05/2020",-0.405
28,"12/05/2020",-0.39
28,"13/05/2020",-0.375
28,"14/05/2020",-0.3675
28,"15/05/2020",-0.335
28,"16/05/2020",-0.3175
28,"17/05/2020",-0.37
28,"18/05/2020",-0.35
28,"19/05/2020",-0.3675
28,"20/05/2020",-0.3625
28,"21/05/2020",-0.3775
28,"22/05/2020",-0.3525
28,"23/05/2020",-0.2925
28,"24/05/2020",-0.365
28,"25/05/2020",-0.35
28,"26/05/2020",-0.375
28,"27/05/2020",-0.355
28,"28/05/2020",-0.345
28,"29/05/2020",-0.3325
28,"30/05/2020",-0.2575
28,"31/05/2020",-0.3225
28,"01/06/2020",-0.295
28,"02/06/2020",-0.315
28,"03/06/2020",-0.3125
28,"04/06/2020",-0.315
28,"05/06/2020",-0.31
28,"06/06/2020",-0.255
28,"07/06/2020",-0.3075
29,"15/02/2020",0.0525
29,"16/02/2020",0.0325
29,"17/02/2020",0.0525
29,"18/02/2020",0.025
29,"19/02/2020",0.0275
29,"20/02/2020",0.0525
29,"21/02/2020",0.0575
29,"22/02/2020",0.05
29,"23/02/2020",0.06
29,"24/02/2020",0.0475
29,"25/02/2020",0.0425
29,"26/02/2020",0.0175
29,"27/02/2020",0.0325
29,"28/02/2020",0.095
29,"29/02/2020",0.095
29,"01/03/2020",0.0875
29,"02/03/2020",0.07
29,"03/03/2020",0.0525
29,"04/03/2020",0.045
29,"05/03/2020",0.0375
29,"06/03/2020",0.055
29,"07/03/2020",0.0375
29,"08/03/2020",0.025
29,"09/03/2020",-0.08
29,"10/03/2020",0.035
29,"11/03/2020",0.0175
29,"12/03/2020",0.0275
29,"13/03/2020",0.06
29,"14/03/2020",0.09
29,"15/03/2020",0.0075
29,"16/03/2020",-0.13
29,"17/03/2020",-0.05
29,"18/03/2020",-0.12
29,"19/03/2020",-0.155
29,"20/03/2020",-0.2125
29,"21/03/2020",-0.1375
29,"22/03/2020",-0.2
29,"23/03/2020",-0.255
29,"24/03/2020",-0.2825
29,"25/03/2020",-0.2925
29,"26/03/2020",-0.31
29,"27/03/2020",-0.3
29,"28/03/2020",-0.21
29,"29/03/2020",-0.2625
29,"30/03/2020",-0.28
29,"31/03/2020",-0.2825
29,"01/04/2020",-0.2975
29,"02/04/2020",-0.3275
29,"03/04/2020",-0.335
29,"04/04/2020",-0.25
29,"05/04/2020",-0.2875
29,"06/04/2020",-0.325
29,"07/04/2020",-0.3375
29,"08/04/2020",-0.3225
29,"09/04/2020",-0.345
29,"10/04/2020",-0.55
29,"11/04/2020",-0.425
29,"12/04/2020",-0.3575
29,"13/04/2020",-0.3575
29,"14/04/2020",-0.36
29,"15/04/2020",-0.3375
29,"16/04/2020",-0.3475
29,"17/04/2020",-0.365
29,"18/04/2020",-0.305
29,"19/04/2020",-0.3475
29,"20/04/2020",-0.4125
29,"21/04/2020",-0.4075
29,"22/04/2020",-0.4
29,"23/04/2020",-0.405
29,"24/04/2020",-0.415
29,"25/04/2020",-0.345
29,"26/04/2020",-0.3625
29,"27/04/2020",-0.4025
29,"28/04/2020",-0.41
29,"29/04/2020",-0.3725
29,"30/04/2020",-0.31
29,"01/05/2020",-0.4275
29,"02/05/2020",-0.2975
29,"03/05/2020",-0.3225
29,"04/05/2020",-0.37
29,"05/05/2020",-0.39
29,"06/05/2020",-0.39
29,"07/05/2020",-0.3975
29,"08/05/2020",-0.375
29,"09/05/2020",-0.2425
29,"10/05/2020",-0.2425
29,"11/05/2020",-0.3775
29,"12/05/2020",-0.3825
29,"13/05/2020",-0.3775
29,"14/05/2020",-0.355
29,"15/05/2020",-0.3325
29,"16/05/2020",-0.245
29,"17/05/2020",-0.2975
29,"18/05/2020",-0.345
29,"19/05/2020",-0.35
29,"20/05/2020",-0.3525
29,"21/05/2020",-0.3625
29,"22/05/2020",-0.355
29,"23/05/2020",-0.2475
29,"24/05/2020",-0.2825
29,"25/05/2020",-0.3475
29,"26/05/2020",-0.3625
29,"27/05/2020",-0.3575
29,"28/05/2020",-0.3575
29,"29/05/2020",-0.3075
29,"30/05/2020",-0.19
29,"31/05/2020",-0.2175
29,"01/06/2020",-0.29
29,"02/06/2020",-0.31
29,"03/06/2020",-0.315
29,"04/06/2020",-0.3175
29,"05/06/2020",-0.3125
29,"06/06/2020",-0.2125
29,"07/06/2020",-0.2425
30,"15/02/2020",0.05
30,"16/02/2020",0.0725
30,"17/02/2020",0.075
30,"18/02/2020",0.0325
30,"19/02/2020",0.0425
30,"20/02/2020",0.0425
30,"21/02/2020",0.0325
30,"22/02/2020",0.015
30,"23/02/2020",0.055
30,"24/02/2020",0.0075
30,"25/02/2020",-0.0075
30,"26/02/2020",-0.135
30,"27/02/2020",0.0025
30,"28/02/2020",0.045
30,"29/02/2020",0.0425
30,"01/03/2020",0.0725
30,"02/03/2020",0.0725
30,"03/03/2020",0.0475
30,"04/03/2020",0.0525
30,"05/03/2020",0.04
30,"06/03/2020",0.0375
30,"07/03/2020",0.01
30,"08/03/2020",0.01
30,"09/03/2020",-0.04
30,"10/03/2020",0.035
30,"11/03/2020",0.02
30,"12/03/2020",0.0575
30,"13/03/2020",0.08
30,"14/03/2020",0.12
30,"15/03/2020",0.055
30,"16/03/2020",-0.0375
30,"17/03/2020",0.0575
30,"18/03/2020",-0.025
30,"19/03/2020",-0.045
30,"20/03/2020",-0.1
30,"21/03/2020",-0.13
30,"22/03/2020",-0.1975
30,"23/03/2020",-0.2125
30,"24/03/2020",-0.255
30,"25/03/2020",-0.2825
30,"26/03/2020",-0.2875
30,"27/03/2020",-0.31
30,"28/03/2020",-0.2575
30,"29/03/2020",-0.31
30,"30/03/2020",-0.2825
30,"31/03/2020",-0.2825
30,"01/04/2020",-0.295
30,"02/04/2020",-0.3225
30,"03/04/2020",-0.36
30,"04/04/2020",-0.3025
30,"05/04/2020",-0.3675
30,"06/04/2020",-0.3575
30,"07/04/2020",-0.3675
30,"08/04/2020",-0.3575
30,"09/04/2020",-0.4125
30,"10/04/2020",-0.5425
30,"11/04/2020",-0.4275
30,"12/04/2020",-0.41
30,"13/04/2020",-0.365
30,"14/04/2020",-0.3775
30,"15/04/2020",-0.3475
30,"16/04/2020",-0.355
30,"17/04/2020",-0.3825
30,"18/04/2020",-0.3525
30,"19/04/2020",-0.39
30,"20/04/2020",-0.385
30,"21/04/2020",-0.4075
30,"22/04/2020",-0.415
30,"23/04/2020",-0.4275
30,"24/04/2020",-0.4375
30,"25/04/2020",-0.37
30,"26/04/2020",-0.415
30,"27/04/2020",-0.4075
30,"28/04/2020",-0.4125
30,"29/04/2020",-0.3775
30,"30/04/2020",-0.295
30,"01/05/2020",-0.46
30,"02/05/2020",-0.3425
30,"03/05/2020",-0.3825
30,"04/05/2020",-0.3675
30,"05/05/2020",-0.3975
30,"06/05/2020",-0.405
30,"07/05/2020",-0.4025
30,"08/05/2020",-0.405
30,"09/05/2020",-0.37
30,"10/05/2020",-0.365
30,"11/05/2020",-0.4075
30,"12/05/2020",-0.405
30,"13/05/2020",-0.3975
30,"14/05/2020",-0.39
30,"15/05/2020",-0.375
30,"16/05/2020",-0.3275
30,"17/05/2020",-0.3775
30,"18/05/2020",-0.3575
30,"19/05/2020",-0.38
30,"20/05/2020",-0.385
30,"21/05/2020",-0.395
30,"22/05/2020",-0.41
30,"23/05/2020",-0.35
30,"24/05/2020",-0.3875
30,"25/05/2020",-0.385
30,"26/05/2020",-0.395
30,"27/05/2020",-0.3975
30,"28/05/2020",-0.39
30,"29/05/2020",-0.3775
30,"30/05/2020",-0.31
30,"31/05/2020",-0.3425
30,"01/06/2020",-0.3325
30,"02/06/2020",-0.36
30,"03/06/2020",-0.3875
30,"04/06/2020",-0.38
30,"05/06/2020",-0.3775
30,"06/06/2020",-0.32
30,"07/06/2020",-0.35
31,"15/02/2020",0.0375
31,"16/02/2020",0.0125
31,"17/02/2020",0.065
31,"18/02/2020",0.0375
31,"19/02/2020",0.0425
31,"20/02/2020",0.0475
31,"21/02/2020",0.0525
31,"22/02/2020",0.025
31,"23/02/2020",0
31,"24/02/2020",-0.025
31,"25/02/2020",-0.0725
31,"26/02/2020",0.015
31,"27/02/2020",0.0175
31,"28/02/2020",0.055
31,"29/02/2020",0.035
31,"01/03/2020",0.015
31,"02/03/2020",0.06
31,"03/03/2020",0.0275
31,"04/03/2020",0.04
31,"05/03/2020",0.035
31,"06/03/2020",0.0375
31,"07/03/2020",0.02
31,"08/03/2020",-0.01
31,"09/03/2020",-0.1075
31,"10/03/2020",0.035
31,"11/03/2020",0.045
31,"12/03/2020",0.0375
31,"13/03/2020",0.07
31,"14/03/2020",0.0575
31,"15/03/2020",-0.05
31,"16/03/2020",-0.2425
31,"17/03/2020",-0.1275
31,"18/03/2020",-0.195
31,"19/03/2020",-0.24
31,"20/03/2020",-0.285
31,"21/03/2020",-0.3075
31,"22/03/2020",-0.395
31,"23/03/2020",-0.3625
31,"24/03/2020",-0.395
31,"25/03/2020",-0.41
31,"26/03/2020",-0.4325
31,"27/03/2020",-0.425
31,"28/03/2020",-0.3975
31,"29/03/2020",-0.465
31,"30/03/2020",-0.43
31,"31/03/2020",-0.415
31,"01/04/2020",-0.48
31,"02/04/2020",-0.5225
31,"03/04/2020",-0.5375
31,"04/04/2020",-0.5325
31,"05/04/2020",-0.5825
31,"06/04/2020",-0.565
31,"07/04/2020",-0.5675
31,"08/04/2020",-0.565
31,"09/04/2020",-0.5925
31,"10/04/2020",-0.6925
31,"11/04/2020",-0.605
31,"12/04/2020",-0.59
31,"13/04/2020",-0.5625
31,"14/04/2020",-0.5675
31,"15/04/2020",-0.545
31,"16/04/2020",-0.5575
31,"17/04/2020",-0.5575
31,"18/04/2020",-0.5575
31,"19/04/2020",-0.585
31,"20/04/2020",-0.57
31,"21/04/2020",-0.59
31,"22/04/2020",-0.59
31,"23/04/2020",-0.59
31,"24/04/2020",-0.6275
31,"25/04/2020",-0.62
31,"26/04/2020",-0.64
31,"27/04/2020",-0.6225
31,"28/04/2020",-0.625
31,"29/04/2020",-0.595
31,"30/04/2020",-0.5425
31,"01/05/2020",-0.655
31,"02/05/2020",-0.59
31,"03/05/2020",-0.615
31,"04/05/2020",-0.59
31,"05/05/2020",-0.61
31,"06/05/2020",-0.6075
31,"07/05/2020",-0.6075
31,"08/05/2020",-0.5975
31,"09/05/2020",-0.5825
31,"10/05/2020",-0.565
31,"11/05/2020",-0.6025
31,"12/05/2020",-0.605
31,"13/05/2020",-0.595
31,"14/05/2020",-0.5875
31,"15/05/2020",-0.5525
31,"16/05/2020",-0.545
31,"17/05/2020",-0.5675
31,"18/05/2020",-0.5675
31,"19/05/2020",-0.575
31,"20/05/2020",-0.57
31,"21/05/2020",-0.58
31,"22/05/2020",-0.58
31,"23/05/2020",-0.5525
31,"24/05/2020",-0.5725
31,"25/05/2020",-0.565
31,"26/05/2020",-0.575
31,"27/05/2020",-0.565
31,"28/05/2020",-0.5625
31,"29/05/2020",-0.555
31,"30/05/2020",-0.5125
31,"31/05/2020",-0.5275
31,"01/06/2020",-0.5775
31,"02/06/2020",-0.62
31,"03/06/2020",-0.5575
31,"04/06/2020",-0.6225
31,"05/06/2020",-0.5975
31,"06/06/2020",-0.52
31,"07/06/2020",-0.5075
32,"15/02/2020",0.0075
32,"16/02/2020",0.0275
32,"17/02/2020",0.03
32,"18/02/2020",0
32,"19/02/2020",-0.0025
32,"20/02/2020",0.015
32,"21/02/2020",0.0225
32,"22/02/2020",-0.0175
32,"23/02/2020",-4.33680868994202e-19
32,"24/02/2020",-0.005
32,"25/02/2020",-0.02
32,"26/02/2020",-0.025
32,"27/02/2020",0.01
32,"28/02/2020",0.04
32,"29/02/2020",0.02
32,"01/03/2020",0.04
32,"02/03/2020",0.005
32,"03/03/2020",-0.0225
32,"04/03/2020",-0.0125
32,"05/03/2020",0.0075
32,"06/03/2020",0
32,"07/03/2020",-0.0175
32,"08/03/2020",-0.0175
32,"09/03/2020",-0.0975
32,"10/03/2020",-0.01
32,"11/03/2020",-0.0125
32,"12/03/2020",0.02
32,"13/03/2020",0.0425
32,"14/03/2020",0.055
32,"15/03/2020",-0.0075
32,"16/03/2020",-0.1175
32,"17/03/2020",0.02
32,"18/03/2020",-0.0325
32,"19/03/2020",-0.045
32,"20/03/2020",-0.1325
32,"21/03/2020",-0.195
32,"22/03/2020",-0.3025
32,"23/03/2020",-0.3225
32,"24/03/2020",-0.355
32,"25/03/2020",-0.3775
32,"26/03/2020",-0.385
32,"27/03/2020",-0.3925
32,"28/03/2020",-0.31
32,"29/03/2020",-0.37
32,"30/03/2020",-0.375
32,"31/03/2020",-0.3675
32,"01/04/2020",-0.385
32,"02/04/2020",-0.4125
32,"03/04/2020",-0.43
32,"04/04/2020",-0.3725
32,"05/04/2020",-0.4225
32,"06/04/2020",-0.435
32,"07/04/2020",-0.43
32,"08/04/2020",-0.41
32,"09/04/2020",-0.5
32,"10/04/2020",-0.64
32,"11/04/2020",-0.5025
32,"12/04/2020",-0.47
32,"13/04/2020",-0.4325
32,"14/04/2020",-0.4325
32,"15/04/2020",-0.4125
32,"16/04/2020",-0.4375
32,"17/04/2020",-0.4525
32,"18/04/2020",-0.4025
32,"19/04/2020",-0.435
32,"20/04/2020",-0.445
32,"21/04/2020",-0.465
32,"22/04/2020",-0.4825
32,"23/04/2020",-0.4925
32,"24/04/2020",-0.49
32,"25/04/2020",-0.4275
32,"26/04/2020",-0.4775
32,"27/04/2020",-0.4825
32,"28/04/2020",-0.475
32,"29/04/2020",-0.46
32,"30/04/2020",-0.3975
32,"01/05/2020",-0.5225
32,"02/05/2020",-0.41
32,"03/05/2020",-0.4575
32,"04/05/2020",-0.45
32,"05/05/2020",-0.47
32,"06/05/2020",-0.445
32,"07/05/2020",-0.4525
32,"08/05/2020",-0.45
32,"09/05/2020",-0.3325
32,"10/05/2020",-0.3875
32,"11/05/2020",-0.4525
32,"12/05/2020",-0.4425
32,"13/05/2020",-0.4525
32,"14/05/2020",-0.4275
32,"15/05/2020",-0.405
32,"16/05/2020",-0.3575
32,"17/05/2020",-0.3675
32,"18/05/2020",-0.4075
32,"19/05/2020",-0.4075
32,"20/05/2020",-0.4175
32,"21/05/2020",-0.4075
32,"22/05/2020",-0.415
32,"23/05/2020",-0.3475
32,"24/05/2020",-0.35
32,"25/05/2020",-0.3925
32,"26/05/2020",-0.4025
32,"27/05/2020",-0.4
32,"28/05/2020",-0.39
32,"29/05/2020",-0.365
32,"30/05/2020",-0.2675
32,"31/05/2020",-0.265
32,"01/06/2020",-0.3225
32,"02/06/2020",-0.325
32,"03/06/2020",-0.3275
32,"04/06/2020",-0.335
32,"05/06/2020",-0.3375
32,"06/06/2020",-0.2375
32,"07/06/2020",-0.2725
