"Date_new","Confirmed.Cases","C.Deaths","Infection.Rate","Death.Rate","R0","type","Region","W"
2020-04-14,606.830146162398,18.7155024361467,20.6324992209094,1.34616448624893,1.15035053615802,"simulation",19,50
2020-04-15,635.209926634723,20.0868508943261,21.1773769998073,1.39655085135355,1.15845433826202,"simulation",19,50
2020-04-16,664.082075732755,21.5086440095084,21.7285032884349,1.4470567518269,1.16549641205821,"simulation",19,50
2020-04-17,693.45294756095,22.981009792387,22.2851523995493,1.49769867749267,1.17049406182853,"simulation",19,50
2020-04-18,723.327860785337,24.504091049018,22.8460022620182,1.54848943303175,1.17268996516617,"simulation",19,50
2020-04-19,753.710600940274,26.0780409058693,23.4093801847445,1.59943669433045,1.17199224963545,"simulation",19,50
2020-04-20,784.603303420506,27.7030174390708,23.9737679325351,1.65054279112194,1.16927901607537,"simulation",19,50
2020-04-21,816.006838424109,29.379178905921,24.5381823194674,1.70180605615348,1.16558748437894,"simulation",19,50
2020-04-22,847.921395545977,31.1066806967377,25.1022547052464,1.75322275559219,1.16192280304157,"simulation",19,50
2020-04-23,880.347070723598,32.8856742385993,25.6661375292631,1.80478897169312,1.1589132279365,"simulation",19,50
2020-04-24,913.284272017049,34.7163075107086,26.2302627559088,1.85650186838588,1.15673751980733,"simulation",19,50
2020-04-25,946.733855808943,36.598726399669,26.7950490336882,1.90836008266013,1.15510028951801,"simulation",19,50
2020-04-26,980.69702358184,38.5330760200412,27.360788341346,1.96036336160635,1.15385276505916,"simulation",19,50
2020-04-27,1015.17533401348,40.5195017310446,27.9280194254915,2.01251257184582,1.1538259523846,"simulation",19,50
2020-04-28,1050.17114200449,42.558150863295,28.4977712437533,2.06481103577424,1.15553515069796,"simulation",19,50
2020-04-29,1085.68798277441,44.6491757992825,29.0713358313573,2.11726565625244,1.15907097312376,"simulation",19,50
2020-04-30,1121.73066240667,46.792737744232,29.649886232557,2.16988709569787,1.16380961365063,"simulation",19,50
2020-05-01,1158.30495185597,48.9890100361777,30.2341629759195,2.22268871720831,1.16897644657502,"simulation",19,50
2020-05-02,1195.41733124555,51.2381802542474,30.8250725507546,2.27568571830027,1.17572260304215,"simulation",19,50
2020-05-03,1233.07540339997,53.5404526556809,31.4237558176408,2.32889636664991,1.18342325048047,"simulation",19,50
2020-05-04,1271.28780011144,55.8960511526807,32.0312176439068,2.38234162026366,1.19216998089708,"simulation",19,50
2020-05-05,1310.06418497358,58.3052219258636,32.6484951008528,2.43604506256726,1.20182186385967,"simulation",19,50
2020-05-06,1349.41525118388,60.7682360150682,33.2766360675002,2.49003282226228,1.2124077923359,"simulation",19,50
2020-05-07,1389.35272958074,63.285391859727,33.9166290239344,2.54433352689539,1.22359385326689,"simulation",19,50
2020-05-08,1429.8891999157,65.8570175339722,34.5691478517562,2.59897764430455,1.23474051261739,"simulation",19,50
2020-05-09,1471.03765001352,68.4834719387848,35.2342953114405,2.65399605817877,1.24489931963994,"simulation",19,50
2020-05-10,1512.8108005188,71.1651442029358,35.9114253224895,2.70941795471286,1.25308226282094,"simulation",19,50
2020-05-11,1555.22051561223,73.9024509527331,36.5996669430641,2.76526904070292,1.25984775508064,"simulation",19,50
2020-05-12,1598.27807890003,76.6958330715501,37.2988535295814,2.82157250549322,1.26661905041361,"simulation",19,50
2020-05-13,1641.99505457145,79.5457545339733,38.0096353023351,2.87835177068905,1.27409138362723,"simulation",19,50
2020-05-14,1686.38386114508,82.4527036561133,38.7329981164931,2.9356322648718,1.28232727314491,"simulation",19,50
2020-05-15,1731.4578494646,85.4171953364134,39.4697231120333,2.99344160633786,1.2906270123666,"simulation",19,50
2020-05-16,1777.23080599491,88.4397725857186,40.2198189878073,3.05180799287062,1.29771820291286,"simulation",19,50
2020-05-17,1823.71607399468,91.521005740451,40.9824642510074,3.11075745146867,1.30292447692207,"simulation",19,50
2020-05-18,1870.92604017338,94.6614893267054,41.7567534362331,3.17031230748117,1.30691045338776,"simulation",19,50
2020-05-19,1918.87245863242,97.8618387407492,42.5423751533913,3.23049230038048,1.31059454917121,"simulation",19,50
2020-05-20,1967.56713467772,101.122688732051,43.3397502262535,3.29131678391285,1.31483633265435,"simulation",19,50
2020-05-21,2017.0226106122,104.444694132559,44.1498850899586,3.35280686901865,1.32007255043849,"simulation",19,50
2020-05-22,2067.25258493095,107.828532333715,44.9740270015445,3.41498667630643,1.32627423971834,"simulation",19,50
2020-05-23,2118.27192398955,111.274906401198,45.8131663753354,3.47788328484642,1.33273063456787,"simulation",19,50
2020-05-24,2170.09622481861,114.784547368728,46.6678060679245,3.54152528812746,1.3389663221672,"simulation",19,50
2020-05-25,2222.74157723161,118.358215186034,47.5386313308385,3.60594201677267,1.34581878823067,"simulation",19,50
2020-05-26,2276.2251733181,121.996700220365,48.42719487981,3.67116541892921,1.35423232112614,"simulation",19,50
2020-05-27,2330.56621028191,125.700827243221,49.3359358806608,3.73723279586781,1.3649167358421,"simulation",19,50
2020-05-28,2385.786587475,129.471461927606,50.2676785942908,3.80418881736894,1.37760972087152,"simulation",19,50
2020-05-29,2441.91084820362,133.309518254127,51.224738597632,3.87208512884667,1.39113284087142,"simulation",19,50
2020-05-30,2498.96522877585,137.21596412822,52.2080538958875,3.94097719256472,1.40359064706945,"simulation",19,50
2020-05-31,2556.97601377123,141.191822674255,53.2167965941316,4.01091906230138,1.41332301833266,"simulation",19,50
2020-06-01,2615.9680368022,145.238168302883,54.249149834958,4.08195876471315,1.42030293832122,"simulation",19,50
2020-06-02,2675.964313094,149.356119907806,55.3034118737322,4.15413733245985,1.42516754803883,"simulation",19,50
